id,code,prefix,start,end,label
K3476-3560,K3476-3560,K,3476.0,3560.0,Public property. Public restraint on private property
K3566-3578,K3566-3578,K,3566.0,3578.0,Public health
K3581-3598,K3581-3598,K,3581.0,3598.0,Environmental law
K3601-3611,K3601-3611,K,3601.0,3611.0,Medical legislation
K3615-3622,K3615-3622,K,3615.0,3622.0,Veterinary laws. Veterinary medicine and hygiene. Prevention of cruelty to animals
K3625-3649,K3625-3649,K,3625.0,3649.0,Food. Drugs. Cosmetics
K3651-3654,K3651-3654,K,3651.0,3654.0,Alcohol. Alcoholic beverages
K3661-3674,K3661-3674,K,3661.0,3674.0,Public safety
K3700-3705,K3700-3705,K,3700.0,3705.0,Control of social activities
K3740-3762,K3740-3762,K,3740.0,3762.0,Education
K3770-3795,K3770-3795,K,3770.0,3795.0,Science and arts. Research
K3820-3836,K3820-3836,K,3820.0,3836.0,"Economic constitution, policy, planning, and Development"
K3840-4375,K3840-4375,K,3840.0,4375.0,"Regulation of industry, trade, and commerce. Occupational law"
K3842-3862,K3842-3862,K,3842.0,3862.0,Trade regulations. Control of trade practices
K3870-3918,K3870-3918,K,3870.0,3918.0,Primary production. Extractive industries
K3921-3925,K3921-3925,K,3921.0,3925.0,Manufacturing industries
K3926-3935,K3926-3935,K,3926.0,3935.0,Food processing industries
K3941-3974,K3941-3974,K,3941.0,3974.0,Trade and commerce
K3978-3992,K3978-3992,K,3978.0,3992.0,Public utilities
K4011-4343,K4011-4343,K,4011.0,4343.0,Transportation and communication
K4360-4375,K4360-4375,K,4360.0,4375.0,Professions and occupations
K4430-4675,K4430-4675,K,4430.0,4675.0,Public finance
K4453-4640,K4453-4640,K,4453.0,4640.0,National revenue
K4650-4675,K4650-4675,K,4650.0,4675.0,State and local finance
K4700-4705,K4700-4705,K,4700.0,4705.0,"Government measures in time of war, national emergency, or economic crisis"
K4720-4780,K4720-4780,K,4720.0,4780.0,National defense. Military law
K4725-4734,K4725-4734,K,4725.0,4734.0,The military establishment. Armed forces
K4740-4760,K4740-4760,K,4740.0,4760.0,Military criminal law and procedure
K5000-5582,K5000-5582,K,5000.0,5582.0,Criminal law and procedure
K5011-5350,K5011-5350,K,5011.0,5350.0,Criminal law
K5401-5570,K5401-5570,K,5401.0,5570.0,Criminal procedure
K5575-5582,K5575-5582,K,5575.0,5582.0,Juvenile criminal law and procedure
K7000-7720,K7000-7720,K,7000.0,7720.0,Private international law. Conflict of laws
K7051-7054,K7051-7054,K,7051.0,7054.0,"International unification, approximation, and harmonization"
K7060-7081,K7060-7081,K,7060.0,7081.0,Choice of law
K7085,K7085,K,7085.0,7085.0,Retroactive law. Intertemporal law
K7090,K7090,K,7090.0,7090.0,Juristic acts
K7120-7197,K7120-7197,K,7120.0,7197.0,Persons
K7125-7140,K7125-7140,K,7125.0,7140.0,Natural persons
K7145-7148,K7145-7148,K,7145.0,7148.0,Juristic persons. Associations
K7155-7197,K7155-7197,K,7155.0,7197.0,Domestic relations. Family law
K7157-7179,K7157-7179,K,7157.0,7179.0,Marriage. Husband and wife
K7181-7197,K7181-7197,K,7181.0,7197.0,Parent and child. Guardian and ward
K7200-7218,K7200-7218,K,7200.0,7218.0,Property
K7222,K7222,K,7222.0,7222.0,Trust and trustees
K7230-7245,K7230-7245,K,7230.0,7245.0,Succession upon death
K7260-7338,K7260-7338,K,7260.0,7338.0,Obligations
K7265-7305,K7265-7305,K,7265.0,7305.0,Contracts
K7310,K7310,K,7310.0,7310.0,Restitution. Quasi contracts. Unjust enrichment
K7315-7338,K7315-7338,K,7315.0,7338.0,Torts
K7340-7512,K7340-7512,K,7340.0,7512.0,Commercial law
K7350-7444,K7350-7444,K,7350.0,7444.0,Commercial contracts
K7449-7460,K7449-7460,K,7449.0,7460.0,Maritime law
K7470,K7470,K,7470.0,7470.0,Insurance
K7485-7495,K7485-7495,K,7485.0,7495.0,Business associations. Business corporations
K7510-7512,K7510-7512,K,7510.0,7512.0,Insolvency and bankruptcy. Creditors rights
K7550-7582,K7550-7582,K,7550.0,7582.0,Intellectual property
K7555-7557,K7555-7557,K,7555.0,7557.0,Copyright
K7570-7582,K7570-7582,K,7570.0,7582.0,Industrial property
K7585-7595,K7585-7595,K,7585.0,7595.0,Social legislation
K7611-7688,K7611-7688,K,7611.0,7688.0,Civil procedure. International civil procedure
K7690,K7690,K,7690.0,7690.0,Arbitration and award
K7720,K7720,K,7720.0,7720.0,Recognition of foreign administrative acts
L1-991,L1-991,L,1.0,991.0,Education (General)
LA1-2396,LA1-2396,LA,1.0,2396.0,History of education
LB5-3640,LB5-3640,LB,5.0,3640.0,Theory and practice of education
LC8-6691,LC8-6691,LC,8.0,6691.0,Special aspects of education
LD10-9991,LD10-9991,LD,10.0,9991.0,Individual institutions - United States
LE3-4920,LE3-4920,LE,3.0,4920.0,Individual institutions - America (except US)
LG5-3540,LG5-3540,LG,5.0,3540.0,Individual institutions - Europe
LH1-905,LH1-905,LH,1.0,905.0,College and school magazines and papers
LT1-1001,LT1-1001,LT,1.0,1001.0,Textbooks
M1-5000,M1-5000,M,1.0,5000.0,Music
ML1-3930,ML1-3930,ML,1.0,3930.0,Literature of music
MT1-960,MT1-960,MT,1.0,960.0,Instruction and study
N1-(9211),N1-(9211),N,1.0,9211.0,Visual arts
N1-58,N1-58,N,1.0,58.0,General
N61-72,N61-72,N,61.0,72.0,Theory. Philosophy. Aesthetics of the visual arts
N81-390,N81-390,N,81.0,390.0,Study and teaching. Research
N400-3990,N400-3990,N,400.0,3990.0,"Art museums, galleries, etc."
N4390-5098,N4390-5098,N,4390.0,5098.0,Exhibitions
N5198-5299,N5198-5299,N,5198.0,5299.0,Private collections and collectors
N5300-7418,N5300-7418,N,5300.0,7418.0,History
N7420-7525.8,N7420-7525.8,N,7420.0,7525.8,General works
N7560-8266,N7560-8266,N,7560.0,8266.0,Special subjects of art
N8350-8356,N8350-8356,N,8350.0,8356.0,Art as a profession. Artists
N8510-8553,N8510-8553,N,8510.0,8553.0,"Art studios, materials, etc."
N8554-8585,N8554-8585,N,8554.0,8585.0,Examination and conservation of works of art
N8600-8675,N8600-8675,N,8600.0,8675.0,Economics of art
N8700-9165,N8700-9165,N,8700.0,9165.0,Art and the state. Public art
NA1-9428,NA1-9428,NA,1.0,9428.0,Architecture
NA1-60,NA1-60,NA,1.0,60.0,General
NA100-130,NA100-130,NA,100.0,130.0,Architecture and the state
NA190-1555.5,NA190-1555.5,NA,190.0,1555.5,History
NA1995,NA1995,NA,1995.0,1995.0,Architecture as a profession
NA2000-2320,NA2000-2320,NA,2000.0,2320.0,Study and teaching. Research
NA2335-2360,NA2335-2360,NA,2335.0,2360.0,Competitions
NA2400-2460,NA2400-2460,NA,2400.0,2460.0,Museums. Exhibitions
NA2500-2599,NA2500-2599,NA,2500.0,2599.0,General works
NA2599.5-2599.9,NA2599.5-2599.9,NA,2599.5,2599.9,Architectural criticism
NA2695-2793,NA2695-2793,NA,2695.0,2793.0,Architectural drawing and design
NA2835-4050,NA2835-4050,NA,2835.0,4050.0,Details and decoration
NA4100-8480,NA4100-8480,NA,4100.0,8480.0,Special classes of buildings
NA4100-4145,NA4100-4145,NA,4100.0,4145.0,Classed by material
NA4150-4160,NA4150-4160,NA,4150.0,4160.0,Classed by form
NA4170-8480,NA4170-8480,NA,4170.0,8480.0,Classed by use
NA4170-(7020),NA4170-(7020),NA,4170.0,7020.0,Public buildings
NA4590-5621,NA4590-5621,NA,4590.0,5621.0,Religious architecture
NA7100-7884,NA7100-7884,NA,7100.0,7884.0,Domestic architecture. Houses. Dwellings
NA7910-8125,NA7910-8125,NA,7910.0,8125.0,"Clubhouses, guild houses, etc."
NA8200-8260,NA8200-8260,NA,8200.0,8260.0,Farm architecture
NA8300-8480,NA8300-8480,NA,8300.0,8480.0,"Outbuildings, gates, fences, etc."
NA9000-9428,NA9000-9428,NA,9000.0,9428.0,Aesthetics of cities. City planning and beautifying
NB1-1952,NB1-1952,NB,1.0,1952.0,Sculpture
NB1-50,NB1-50,NB,1.0,50.0,General
NB60-1115,NB60-1115,NB,60.0,1115.0,History
NB1120-1133,NB1120-1133,NB,1120.0,1133.0,Study and teaching
NB1134-1134.4,NB1134-1134.4,NB,1134.0,1134.4,Competitions
NB1135-1150,NB1135-1150,NB,1135.0,1150.0,General works
NB1160-1195,NB1160-1195,NB,1160.0,1195.0,Designs and technique
NB1199-1200,NB1199-1200,NB,1199.0,1200.0,Restoration of sculptures
NB1203-1270,NB1203-1270,NB,1203.0,1270.0,Special materials
NB1272-1291,NB1272-1291,NB,1272.0,1291.0,"Mobiles, color, sculpture gardens, etc."
NB1293-1895,NB1293-1895,NB,1293.0,1895.0,Special forms
NB1293-1310,NB1293-1310,NB,1293.0,1310.0,Portrait sculpture
NB1312-1313,NB1312-1313,NB,1312.0,1313.0,Equestrian statues
NB1330-1685,NB1330-1685,NB,1330.0,1685.0,Sculptural monuments
NB1750-1793,NB1750-1793,NB,1750.0,1793.0,Religious monuments and shrines
NB1800-1880,NB1800-1880,NB,1800.0,1880.0,Sepulchral monuments
NB1910-1952,NB1910-1952,NB,1910.0,1952.0,Special subjects
NC1-1940,NC1-1940,NC,1.0,1940.0,Drawing. Design. Illustration
NC1-45,NC1-45,NC,1.0,45.0,General
NC50-266,NC50-266,NC,50.0,266.0,History of drawing
NC390-670,NC390-670,NC,390.0,670.0,Study and teaching
NC673-677,NC673-677,NC,673.0,677.0,Competitions
NC703-725,NC703-725,NC,703.0,725.0,General works
NC730-758,NC730-758,NC,730.0,758.0,Technique
NC760-825,NC760-825,NC,760.0,825.0,Special subjects
NC845-915,NC845-915,NC,845.0,915.0,Graphic art materials
NC930,NC930,NC,930.0,930.0,Conservation and restoration of drawings
NC950-(996),NC950-(996),NC,950.0,996.0,Illustration
NC997-1003,NC997-1003,NC,997.0,1003.0,Commercial art. Advertising art
NC1280-1284,NC1280-1284,NC,1280.0,1284.0,Printed ephemera. Imagerie populaire
NC1300-1766,NC1300-1766,NC,1300.0,1766.0,"Pictorial humor, caricature, etc."
NC1800-1850,NC1800-1850,NC,1800.0,1850.0,Posters
NC1860-1896,NC1860-1896,NC,1860.0,1896.0,"Greeting cards, postcards, invitations, book jackets, etc."
NC1920-1940,NC1920-1940,NC,1920.0,1940.0,"Copying, enlarging, and reduction of drawings"
ND25-3416,ND25-3416,ND,25.0,3416.0,Painting
ND25-(48),ND25-(48),ND,25.0,48.0,General
ND49-813,ND49-813,ND,49.0,813.0,History
ND1115-1120,ND1115-1120,ND,1115.0,1120.0,Study and teaching
ND1130-1156,ND1130-1156,ND,1130.0,1156.0,General works
ND1288-1460,ND1288-1460,ND,1288.0,1460.0,Special subjects
ND1290-1293,ND1290-1293,ND,1290.0,1293.0,Human figure
ND1300-1337,ND1300-1337,ND,1300.0,1337.0,Portraits
ND1340-1367,ND1340-1367,ND,1340.0,1367.0,Landscape painting
ND1370-1375,ND1370-1375,ND,1370.0,1375.0,Marine painting
ND1380-1383,ND1380-1383,ND,1380.0,1383.0,Animals. Birds
ND1385-1388,ND1385-1388,ND,1385.0,1388.0,"Sports. Hunting, fishing, etc."
ND1390-1393,ND1390-1393,ND,1390.0,1393.0,Still life
ND1400-1403,ND1400-1403,ND,1400.0,1403.0,Flowers. Fruit. Trees
ND1410-1460,ND1410-1460,ND,1410.0,1460.0,Other subjects
ND1470-1625,ND1470-1625,ND,1470.0,1625.0,Technique and materials
ND1630-1662,ND1630-1662,ND,1630.0,1662.0,Examination and conservation of paintings
ND1700-2495,ND1700-2495,ND,1700.0,2495.0,Watercolor painting
ND2550-2733,ND2550-2733,ND,2550.0,2733.0,Mural painting
ND2889-3416,ND2889-3416,ND,2889.0,3416.0,Illuminating of manuscripts and books
NE1-3002,NE1-3002,NE,1.0,3002.0,Print media
NE1-978,NE1-978,NE,1.0,978.0,Printmaking and engraving
NE1-90,NE1-90,NE,1.0,90.0,General
NE218-(330),NE218-(330),NE,218.0,330.0,Engraved portraits. Self-portraits
NE380,NE380,NE,380.0,380.0,Conservation and restoration of prints
NE390-395,NE390-395,NE,390.0,395.0,Collected works
NE400-773,NE400-773,NE,400.0,773.0,History of printmaking
NE830-898,NE830-898,NE,830.0,898.0,General works
NE951-962,NE951-962,NE,951.0,962.0,Special subjects
NE965-965.3,NE965-965.3,NE,965.0,965.3,Tradesmen's cards
NE970-973,NE970-973,NE,970.0,973.0,Study and teaching
NE975-975.4,NE975-975.4,NE,975.0,975.4,Competitions
NE977-978,NE977-978,NE,977.0,978.0,Equipment
NE1000-1352,NE1000-1352,NE,1000.0,1352.0,Wood engraving
NE1000-1027,NE1000-1027,NE,1000.0,1027.0,General
NE1030-1196.3,NE1030-1196.3,NE,1030.0,1196.3,History
NE1220-1233,NE1220-1233,NE,1220.0,1233.0,General works
NE1310-1326.5,NE1310-1326.5,NE,1310.0,1326.5,Japanese prints
NE1330-1336,NE1330-1336,NE,1330.0,1336.0,Linoleum block prints
NE1340,NE1340,NE,1340.0,1340.0,Fish prints
NE1344-1345,NE1344-1345,NE,1344.0,1345.0,Potato prints
NE1350-1352,NE1350-1352,NE,1350.0,1352.0,Other materials used in relief printing
NE1400-1879,NE1400-1879,NE,1400.0,1879.0,Metal engraving
NE1400-1422,NE1400-1422,NE,1400.0,1422.0,General
NE1620-1630,NE1620-1630,NE,1620.0,1630.0,General works
NE1634-1749,NE1634-1749,NE,1634.0,1749.0,History
NE1750-1775,NE1750-1775,NE,1750.0,1775.0,Copper engraving
NE1850-1879,NE1850-1879,NE,1850.0,1879.0,Color prints
NE1940-2232.5,NE1940-2232.5,NE,1940.0,2232.5,Etching and aquatint
NE1940-1975,NE1940-1975,NE,1940.0,1975.0,General
NE1980-2055.5,NE1980-2055.5,NE,1980.0,2055.5,History
NE2120-2140,NE2120-2140,NE,2120.0,2140.0,General works
NE2141-2149,NE2141-2149,NE,2141.0,2149.0,Special subjects
NE2220-2225,NE2220-2225,NE,2220.0,2225.0,Dry point
NE2236-2240.6,NE2236-2240.6,NE,2236.0,2240.6,Serigraphy
NE2242-2246,NE2242-2246,NE,2242.0,2246.0,Monotype (Printmaking)
NE2250-2570,NE2250-2570,NE,2250.0,2570.0,Lithography
NE2685-2685.8,NE2685-2685.8,NE,2685.0,2685.8,Lumiprints
NE2690,NE2690,NE,2690.0,2690.0,Engraving on glass
NE2800-2880,NE2800-2880,NE,2800.0,2880.0,Printing of engravings
NE3000-3002,NE3000-3002,NE,3000.0,3002.0,Copying art. Copying machine art
NK1-(9990),NK1-(9990),NK,1.0,9990.0,Decorative arts
NK1-570,NK1-570,NK,1.0,570.0,General
NK600-806,NK600-806,NK,600.0,806.0,History
NK1135-1149.5,NK1135-1149.5,NK,1135.0,1149.5,Arts and crafts movement
NK1160-1590,NK1160-1590,NK,1160.0,1590.0,Decoration and ornament. Design
NK1160-1174,NK1160-1174,NK,1160.0,1174.0,General
NK1175-(1498),NK1175-(1498),NK,1175.0,1498.0,History
NK1505-1535,NK1505-1535,NK,1505.0,1535.0,General works
NK1548-1590,NK1548-1590,NK,1548.0,1590.0,Special subjects for design
NK1648-1678,NK1648-1678,NK,1648.0,1678.0,Religious art
NK1700-2195,NK1700-2195,NK,1700.0,2195.0,Interior decoration. House decoration
NK1700-2138,NK1700-2138,NK,1700.0,2138.0,"General. History, etc."
NK2140-2180,NK2140-2180,NK,2140.0,2180.0,Decorative painting
NK2190-2192,NK2190-2192,NK,2190.0,2192.0,Church decoration
NK2200-2750,NK2200-2750,NK,2200.0,2750.0,Furniture
NK2775-2898,NK2775-2898,NK,2775.0,2898.0,Rugs and carpets
NK2975-3049,NK2975-3049,NK,2975.0,3049.0,Tapestries
NK3175-3296.3,NK3175-3296.3,NK,3175.0,3296.3,Upholstery. Drapery
NK3375-3496.3,NK3375-3496.3,NK,3375.0,3496.3,Wallpapers
NK3600-(9990),NK3600-(9990),NK,3600.0,9990.0,Other arts and art industries
NK3700-4695,NK3700-4695,NK,3700.0,4695.0,Ceramics
NK4700-4890,NK4700-4890,NK,4700.0,4890.0,Costume
NK5100-5440,NK5100-5440,NK,5100.0,5440.0,Glass
NK5500-6060,NK5500-6060,NK,5500.0,6060.0,Glyptic arts
NK6400-8459,NK6400-8459,NK,6400.0,8459.0,Metalwork
NK8800-9505.5,NK8800-9505.5,NK,8800.0,9505.5,Textiles
NK9600-9955,NK9600-9955,NK,9600.0,9955.0,Woodwork
NX1-820,NX1-820,NX,1.0,820.0,Arts in general
NX1-260,NX1-260,NX,1.0,260.0,General
NX280-410,NX280-410,NX,280.0,410.0,Study and teaching. Research
NX411-415,NX411-415,NX,411.0,415.0,Competitions
NX420-430,NX420-430,NX,420.0,430.0,Exhibitions
NX440-632,NX440-632,NX,440.0,632.0,History of the arts
NX650-694,NX650-694,NX,650.0,694.0,"Special subjects, characters, persons, religious arts, etc."
NX700-750,NX700-750,NX,700.0,750.0,Patronage of the arts
NX760-770,NX760-770,NX,760.0,770.0,Administration of the arts
NX775-777,NX775-777,NX,775.0,777.0,Voluntarism in the arts
NX798-820,NX798-820,NX,798.0,820.0,Arts centers and facilities
PB1-3029,PB1-3029,PB,1.0,3029.0,Modern languages.    Celtic languages
PB1-431,PB1-431,PB,1.0,431.0,Modern languages
PB1001-3029,PB1001-3029,PB,1001.0,3029.0,Celtic languages and literature
PB1101-1200,PB1101-1200,PB,1101.0,1200.0,Goidelic.    Gaelic
PB1201-1449,PB1201-1449,PB,1201.0,1449.0,Irish
PB1501-1709,PB1501-1709,PB,1501.0,1709.0,"Gaelic (Scottish Gaelic, Erse)"
PB1801-1867,PB1801-1867,PB,1801.0,1867.0,Manx
PB1950,PB1950,PB,1950.0,1950.0,Pict
PB2001-3029,PB2001-3029,PB,2001.0,3029.0,Brittanic group
PB2101-2499,PB2101-2499,PB,2101.0,2499.0,Welsh.    Cymric
PB2501-2621,PB2501-2621,PB,2501.0,2621.0,Cornish
PB2801-2932,PB2801-2932,PB,2801.0,2932.0,Breton.    Armorican
PB3001-3029,PB3001-3029,PB,3001.0,3029.0,Gaulish
PC1-5498,PC1-5498,PC,1.0,5498.0,Romance
PC1-400,PC1-400,PC,1.0,400.0,General
PC601-872,PC601-872,PC,601.0,872.0,Romanian
PC901-986,PC901-986,PC,901.0,986.0,Raeto-Romance Including Romansh
PC1001-1977,PC1001-1977,PC,1001.0,1977.0,Italian
PC1981-1984,PC1981-1984,PC,1981.0,1984.0,Sardinian
PC2001-3761,PC2001-3761,PC,2001.0,3761.0,French
PC2700-(3708),PC2700-(3708),PC,2700.0,3708.0,Dialects.    Provincialisms
PC2813-(2898),PC2813-(2898),PC,2813.0,2898.0,Old French
PC3201-3366,PC3201-3366,PC,3201.0,3366.0,Provencal (Old)
PC3371-3420.5,PC3371-3420.5,PC,3371.0,3420.5,Modern patois of South France
PC3420.8-3495,PC3420.8-3495,PC,3420.8,3495.0,Langue d'oc dialects
PC3721-3761,PC3721-3761,PC,3721.0,3761.0,Slang.    Argot
PC3801-3976,PC3801-3976,PC,3801.0,3976.0,Catalan
PC4001-4977,PC4001-4977,PC,4001.0,4977.0,Spanish
PC5001-5498,PC5001-5498,PC,5001.0,5498.0,Portuguese
PD1-(7159),PD1-(7159),PD,1.0,7159.0,Germanic
PD1-780,PD1-780,PD,1.0,780.0,General
PD1001-1350,PD1001-1350,PD,1001.0,1350.0,Old Germanic dialects
PD1101-1211,PD1101-1211,PD,1101.0,1211.0,Gothic
PD1501-(7159),PD1501-(7159),PD,1501.0,7159.0,North Germanic.    Scandinavian
PD2201-2393,PD2201-2393,PD,2201.0,2393.0,Old Norse.    Old Icelandic and Old Norwegian
PD2401-2446,PD2401-2446,PD,2401.0,2446.0,Modern Icelandic
PD3001-3929,PD3001-3929,PD,3001.0,3929.0,Danish
PD5001-5929,PD5001-5929,PD,5001.0,5929.0,Swedish
PE1-3729,PE1-3729,PE,1.0,3729.0,English
PE101-(458),PE101-(458),PE,101.0,458.0,Anglo-Saxon.    Old English
PE501-(693),PE501-(693),PE,501.0,693.0,Middle English
PE1001-1693,PE1001-1693,PE,1001.0,1693.0,Modern English
PE1700-3602,PE1700-3602,PE,1700.0,3602.0,"Dialects.    Provincialisms, etc."
PE3701-3729,PE3701-3729,PE,3701.0,3729.0,"Slang.    Argot, etc."
PF1-5999,PF1-5999,PF,1.0,5999.0,West Germanic
PF1-979,PF1-979,PF,1.0,979.0,Dutch
PF1001-1184,PF1001-1184,PF,1001.0,1184.0,Flemish
PF1401-1541,PF1401-1541,PF,1401.0,1541.0,Friesian
PF3001-5999,PF3001-5999,PF,3001.0,5999.0,German
PF3801-3991,PF3801-3991,PF,3801.0,3991.0,Old High German
PF3992-4010,PF3992-4010,PF,3992.0,4010.0,Old Saxon
PF4043-(4350),PF4043-(4350),PF,4043.0,4350.0,Middle High German
PF5000-5951,PF5000-5951,PF,5000.0,5951.0,"Dialects.    Provincialism, etc."
PF5971-5999,PF5971-5999,PF,5971.0,5999.0,"Slang.    Argot, etc."
PG1-9665,PG1-9665,PG,1.0,9665.0,Slavic.    Baltic.    Albanian
PG1-7925,PG1-7925,PG,1.0,7925.0,Slavic
PG1-499,PG1-499,PG,1.0,499.0,Slavic philology and languages (General)
PG500-585,PG500-585,PG,500.0,585.0,Slavic literature (General)
PG601-716,PG601-716,PG,601.0,716.0,Church Slavic
PG801-1146,PG801-1146,PG,801.0,1146.0,Bulgarian
PG1151-1199,PG1151-1199,PG,1151.0,1199.0,Macedonian
PG1201-1749,PG1201-1749,PG,1201.0,1749.0,Serbo-Croatian
PG1801-1962,PG1801-1962,PG,1801.0,1962.0,Slovenian
PG2001-2826,PG2001-2826,PG,2001.0,2826.0,Russian language
PG2830-2847,PG2830-2847,PG,2830.0,2847.0,Belarusian
PG2900-(3698),PG2900-(3698),PG,2900.0,3698.0,Russian literature
PG2900-3190,PG2900-3190,PG,2900.0,3190.0,History and criticism
PG2900-2998,PG2900-2998,PG,2900.0,2998.0,General
PG3001-3026,PG3001-3026,PG,3001.0,3026.0,Special periods
PG3041-3065,PG3041-3065,PG,3041.0,3065.0,Poetry
PG3071-3089,PG3071-3089,PG,3071.0,3089.0,Drama
PG3091-3099,PG3091-3099,PG,3091.0,3099.0,Prose
PG3199-3299,PG3199-3299,PG,3199.0,3299.0,Collections
PG3199-3205,PG3199-3205,PG,3199.0,3205.0,General
PG3223-3229.2,PG3223-3229.2,PG,3223.0,3229.2,Special periods
PG3230-3238,PG3230-3238,PG,3230.0,3238.0,Poetry
PG3240-3255,PG3240-3255,PG,3240.0,3255.0,Drama
PG3260-3299,PG3260-3299,PG,3260.0,3299.0,Prose
PG3300-3493.96,PG3300-3493.96,PG,3300.0,3493.96,Individual authors and works
PG3300-3308,PG3300-3308,PG,3300.0,3308.0,Early to 1700
PG3310-3319,PG3310-3319,PG,3310.0,3319.0,18th century
PG3312,PG3312,PG,3312.0,3312.0,Derzhavin
PG3314,PG3314,PG,3314.0,3314.0,Karamzin
PG3316,PG3316,PG,3316.0,3316.0,Lomonosov
PG3318,PG3318,PG,3318.0,3318.0,Sumarokov
PG3320-3447,PG3320-3447,PG,3320.0,3447.0,1800-1870
PG3325-3328,PG3325-3328,PG,3325.0,3328.0,Dostoyevsky
PG3332-3335,PG3332-3335,PG,3332.0,3335.0,Gogol'
PG3340-3359,PG3340-3359,PG,3340.0,3359.0,Pushkin
PG3365-3417,PG3365-3417,PG,3365.0,3417.0,Tolstoi
PG3420-3445,PG3420-3445,PG,3420.0,3445.0,Turgenev
PG3450-3470,PG3450-3470,PG,3450.0,3470.0,1870-1917
PG3452,PG3452,PG,3452.0,3452.0,Andreev
PG3455-3458,PG3455-3458,PG,3455.0,3458.0,Chekhov
PG3462-3465,PG3462-3465,PG,3462.0,3465.0,Gorky
PG3475-3476,PG3475-3476,PG,3475.0,3476.0,1917-1960
PG3477-3490,PG3477-3490,PG,3477.0,3490.0,1961-2000
PG3491.2-3493.96,PG3491.2-3493.96,PG,3491.2,3493.96,2001-
PG3500-3505,PG3500-3505,PG,3500.0,3505.0,"Provincial, local, etc."
PG3515-3550,PG3515-3550,PG,3515.0,3550.0,Outside the Russian Federation
PG3801-3987,PG3801-3987,PG,3801.0,3987.0,Ukrainian
PG3990,PG3990,PG,3990.0,3990.0,Carpatho-Rusyn
