id,label,federation,domain,uri,concept_ref,temporal_start,temporal_end,survey_depth,is_seed,prefix,start,end
F1-975,United States local history,lcc,lcc,https://id.loc.gov/authorities/classification/F1-975,https://id.loc.gov/authorities/classification/F1-975,,,0,False,F,1.0,975.0
F1-15,New England,lcc,lcc,https://id.loc.gov/authorities/classification/F1-15,https://id.loc.gov/authorities/classification/F1-15,,,0,False,F,1.0,15.0
F16-30,Maine,lcc,lcc,https://id.loc.gov/authorities/classification/F16-30,https://id.loc.gov/authorities/classification/F16-30,,,0,False,F,16.0,30.0
F31-45,New Hampshire,lcc,lcc,https://id.loc.gov/authorities/classification/F31-45,https://id.loc.gov/authorities/classification/F31-45,,,0,False,F,31.0,45.0
F46-60,Vermont,lcc,lcc,https://id.loc.gov/authorities/classification/F46-60,https://id.loc.gov/authorities/classification/F46-60,,,0,False,F,46.0,60.0
F61-75,Massachusetts,lcc,lcc,https://id.loc.gov/authorities/classification/F61-75,https://id.loc.gov/authorities/classification/F61-75,,,0,False,F,61.0,75.0
F76-90,Rhode Island,lcc,lcc,https://id.loc.gov/authorities/classification/F76-90,https://id.loc.gov/authorities/classification/F76-90,,,0,False,F,76.0,90.0
F91-105,Connecticut,lcc,lcc,https://id.loc.gov/authorities/classification/F91-105,https://id.loc.gov/authorities/classification/F91-105,,,0,False,F,91.0,105.0
F106,Atlantic coast.  Middle Atlantic States,lcc,lcc,https://id.loc.gov/authorities/classification/F106,https://id.loc.gov/authorities/classification/F106,,,0,False,F,106.0,106.0
F116-130,New York,lcc,lcc,https://id.loc.gov/authorities/classification/F116-130,https://id.loc.gov/authorities/classification/F116-130,,,0,False,F,116.0,130.0
F131-145,New Jersey,lcc,lcc,https://id.loc.gov/authorities/classification/F131-145,https://id.loc.gov/authorities/classification/F131-145,,,0,False,F,131.0,145.0
F146-160,Pennsylvania,lcc,lcc,https://id.loc.gov/authorities/classification/F146-160,https://id.loc.gov/authorities/classification/F146-160,,,0,False,F,146.0,160.0
F161-175,Delaware,lcc,lcc,https://id.loc.gov/authorities/classification/F161-175,https://id.loc.gov/authorities/classification/F161-175,,,0,False,F,161.0,175.0
F176-190,Maryland,lcc,lcc,https://id.loc.gov/authorities/classification/F176-190,https://id.loc.gov/authorities/classification/F176-190,,,0,False,F,176.0,190.0
F191-205,District of Columbia.  Washington,lcc,lcc,https://id.loc.gov/authorities/classification/F191-205,https://id.loc.gov/authorities/classification/F191-205,,,0,False,F,191.0,205.0
F206-220,The South.  South Atlantic States,lcc,lcc,https://id.loc.gov/authorities/classification/F206-220,https://id.loc.gov/authorities/classification/F206-220,,,0,False,F,206.0,220.0
F221-235,Virginia,lcc,lcc,https://id.loc.gov/authorities/classification/F221-235,https://id.loc.gov/authorities/classification/F221-235,,,0,False,F,221.0,235.0
F236-250,West Virginia,lcc,lcc,https://id.loc.gov/authorities/classification/F236-250,https://id.loc.gov/authorities/classification/F236-250,,,0,False,F,236.0,250.0
F251-265,North Carolina,lcc,lcc,https://id.loc.gov/authorities/classification/F251-265,https://id.loc.gov/authorities/classification/F251-265,,,0,False,F,251.0,265.0
F266-280,South Carolina,lcc,lcc,https://id.loc.gov/authorities/classification/F266-280,https://id.loc.gov/authorities/classification/F266-280,,,0,False,F,266.0,280.0
F281-295,Georgia,lcc,lcc,https://id.loc.gov/authorities/classification/F281-295,https://id.loc.gov/authorities/classification/F281-295,,,0,False,F,281.0,295.0
F296-301,Gulf States.  West Florida,lcc,lcc,https://id.loc.gov/authorities/classification/F296-301,https://id.loc.gov/authorities/classification/F296-301,,,0,False,F,296.0,301.0
F306-320,Florida,lcc,lcc,https://id.loc.gov/authorities/classification/F306-320,https://id.loc.gov/authorities/classification/F306-320,,,0,False,F,306.0,320.0
F321-335,Alabama,lcc,lcc,https://id.loc.gov/authorities/classification/F321-335,https://id.loc.gov/authorities/classification/F321-335,,,0,False,F,321.0,335.0
F336-350,Mississippi,lcc,lcc,https://id.loc.gov/authorities/classification/F336-350,https://id.loc.gov/authorities/classification/F336-350,,,0,False,F,336.0,350.0
F350.5-355,Mississippi River and Valley.  Middle West,lcc,lcc,https://id.loc.gov/authorities/classification/F350.5-355,https://id.loc.gov/authorities/classification/F350.5-355,,,0,False,F,350.5,355.0
F366-380,Louisiana,lcc,lcc,https://id.loc.gov/authorities/classification/F366-380,https://id.loc.gov/authorities/classification/F366-380,,,0,False,F,366.0,380.0
F381-395,Texas,lcc,lcc,https://id.loc.gov/authorities/classification/F381-395,https://id.loc.gov/authorities/classification/F381-395,,,0,False,F,381.0,395.0
F396,Old Southwest.  Lower Mississippi Valley,lcc,lcc,https://id.loc.gov/authorities/classification/F396,https://id.loc.gov/authorities/classification/F396,,,0,False,F,396.0,396.0
F406-420,Arkansas,lcc,lcc,https://id.loc.gov/authorities/classification/F406-420,https://id.loc.gov/authorities/classification/F406-420,,,0,False,F,406.0,420.0
F431-445,Tennessee,lcc,lcc,https://id.loc.gov/authorities/classification/F431-445,https://id.loc.gov/authorities/classification/F431-445,,,0,False,F,431.0,445.0
F446-460,Kentucky,lcc,lcc,https://id.loc.gov/authorities/classification/F446-460,https://id.loc.gov/authorities/classification/F446-460,,,0,False,F,446.0,460.0
F461-475,Missouri,lcc,lcc,https://id.loc.gov/authorities/classification/F461-475,https://id.loc.gov/authorities/classification/F461-475,,,0,False,F,461.0,475.0
F476-485,Old Northwest.  Northwest Territory,lcc,lcc,https://id.loc.gov/authorities/classification/F476-485,https://id.loc.gov/authorities/classification/F476-485,,,0,False,F,476.0,485.0
F486-500,Ohio,lcc,lcc,https://id.loc.gov/authorities/classification/F486-500,https://id.loc.gov/authorities/classification/F486-500,,,0,False,F,486.0,500.0
F516-520,Ohio River and Valley,lcc,lcc,https://id.loc.gov/authorities/classification/F516-520,https://id.loc.gov/authorities/classification/F516-520,,,0,False,F,516.0,520.0
F521-535,Indiana,lcc,lcc,https://id.loc.gov/authorities/classification/F521-535,https://id.loc.gov/authorities/classification/F521-535,,,0,False,F,521.0,535.0
F536-550,Illinois,lcc,lcc,https://id.loc.gov/authorities/classification/F536-550,https://id.loc.gov/authorities/classification/F536-550,,,0,False,F,536.0,550.0
F550.5-553.2,The Lake region.  Great Lakes,lcc,lcc,https://id.loc.gov/authorities/classification/F550.5-553.2,https://id.loc.gov/authorities/classification/F550.5-553.2,,,0,False,F,550.5,553.2
F561-575,Michigan,lcc,lcc,https://id.loc.gov/authorities/classification/F561-575,https://id.loc.gov/authorities/classification/F561-575,,,0,False,F,561.0,575.0
F576-590,Wisconsin,lcc,lcc,https://id.loc.gov/authorities/classification/F576-590,https://id.loc.gov/authorities/classification/F576-590,,,0,False,F,576.0,590.0
F590.3-596.3,The West.  Trans-Mississippi Region.  Great Plains,lcc,lcc,https://id.loc.gov/authorities/classification/F590.3-596.3,https://id.loc.gov/authorities/classification/F590.3-596.3,,,0,False,F,590.3,596.3
F597,The Northwest,lcc,lcc,https://id.loc.gov/authorities/classification/F597,https://id.loc.gov/authorities/classification/F597,,,0,False,F,597.0,597.0
F598,Missouri River and Valley,lcc,lcc,https://id.loc.gov/authorities/classification/F598,https://id.loc.gov/authorities/classification/F598,,,0,False,F,598.0,598.0
F601-615,Minnesota,lcc,lcc,https://id.loc.gov/authorities/classification/F601-615,https://id.loc.gov/authorities/classification/F601-615,,,0,False,F,601.0,615.0
F616-630,Iowa,lcc,lcc,https://id.loc.gov/authorities/classification/F616-630,https://id.loc.gov/authorities/classification/F616-630,,,0,False,F,616.0,630.0
F631-645,North Dakota,lcc,lcc,https://id.loc.gov/authorities/classification/F631-645,https://id.loc.gov/authorities/classification/F631-645,,,0,False,F,631.0,645.0
F646-660,South Dakota,lcc,lcc,https://id.loc.gov/authorities/classification/F646-660,https://id.loc.gov/authorities/classification/F646-660,,,0,False,F,646.0,660.0
F661-675,Nebraska,lcc,lcc,https://id.loc.gov/authorities/classification/F661-675,https://id.loc.gov/authorities/classification/F661-675,,,0,False,F,661.0,675.0
F676-690,Kansas,lcc,lcc,https://id.loc.gov/authorities/classification/F676-690,https://id.loc.gov/authorities/classification/F676-690,,,0,False,F,676.0,690.0
F691-705,Oklahoma,lcc,lcc,https://id.loc.gov/authorities/classification/F691-705,https://id.loc.gov/authorities/classification/F691-705,,,0,False,F,691.0,705.0
F721-722,Rocky Mountains.  Yellowstone National Park,lcc,lcc,https://id.loc.gov/authorities/classification/F721-722,https://id.loc.gov/authorities/classification/F721-722,,,0,False,F,721.0,722.0
F726-740,Montana,lcc,lcc,https://id.loc.gov/authorities/classification/F726-740,https://id.loc.gov/authorities/classification/F726-740,,,0,False,F,726.0,740.0
F741-755,Idaho,lcc,lcc,https://id.loc.gov/authorities/classification/F741-755,https://id.loc.gov/authorities/classification/F741-755,,,0,False,F,741.0,755.0
F756-770,Wyoming,lcc,lcc,https://id.loc.gov/authorities/classification/F756-770,https://id.loc.gov/authorities/classification/F756-770,,,0,False,F,756.0,770.0
F771-785,Colorado,lcc,lcc,https://id.loc.gov/authorities/classification/F771-785,https://id.loc.gov/authorities/classification/F771-785,,,0,False,F,771.0,785.0
F786-790,"New Southwest.  Colorado River, Canyon, and Valley",lcc,lcc,https://id.loc.gov/authorities/classification/F786-790,https://id.loc.gov/authorities/classification/F786-790,,,0,False,F,786.0,790.0
F791-805,New Mexico,lcc,lcc,https://id.loc.gov/authorities/classification/F791-805,https://id.loc.gov/authorities/classification/F791-805,,,0,False,F,791.0,805.0
F806-820,Arizona,lcc,lcc,https://id.loc.gov/authorities/classification/F806-820,https://id.loc.gov/authorities/classification/F806-820,,,0,False,F,806.0,820.0
F821-835,Utah,lcc,lcc,https://id.loc.gov/authorities/classification/F821-835,https://id.loc.gov/authorities/classification/F821-835,,,0,False,F,821.0,835.0
F836-850,Nevada,lcc,lcc,https://id.loc.gov/authorities/classification/F836-850,https://id.loc.gov/authorities/classification/F836-850,,,0,False,F,836.0,850.0
F850.5-851.5,Pacific States,lcc,lcc,https://id.loc.gov/authorities/classification/F850.5-851.5,https://id.loc.gov/authorities/classification/F850.5-851.5,,,0,False,F,850.5,851.5
F851.7,Cascade Range,lcc,lcc,https://id.loc.gov/authorities/classification/F851.7,https://id.loc.gov/authorities/classification/F851.7,,,0,False,F,851.7,851.7
F852-854,Pacific Northwest.  Columbia River and Valley.,lcc,lcc,https://id.loc.gov/authorities/classification/F852-854,https://id.loc.gov/authorities/classification/F852-854,,,0,False,F,852.0,854.0
F856-870,California,lcc,lcc,https://id.loc.gov/authorities/classification/F856-870,https://id.loc.gov/authorities/classification/F856-870,,,0,False,F,856.0,870.0
F871-885,Oregon,lcc,lcc,https://id.loc.gov/authorities/classification/F871-885,https://id.loc.gov/authorities/classification/F871-885,,,0,False,F,871.0,885.0
F886-900,Washington,lcc,lcc,https://id.loc.gov/authorities/classification/F886-900,https://id.loc.gov/authorities/classification/F886-900,,,0,False,F,886.0,900.0
F901-951,Alaska,lcc,lcc,https://id.loc.gov/authorities/classification/F901-951,https://id.loc.gov/authorities/classification/F901-951,,,0,False,F,901.0,951.0
F951,"Bering Sea and Aleutian Islands Hawaii, see DU620+",lcc,lcc,https://id.loc.gov/authorities/classification/F951,https://id.loc.gov/authorities/classification/F951,,,0,False,F,951.0,951.0
F965,The territories of the United States (General) United States local history - Continued,lcc,lcc,https://id.loc.gov/authorities/classification/F965,https://id.loc.gov/authorities/classification/F965,,,0,False,F,965.0,965.0
F970,Insular possessions of the United States (General),lcc,lcc,https://id.loc.gov/authorities/classification/F970,https://id.loc.gov/authorities/classification/F970,,,0,False,F,970.0,970.0
F975,"Central American, West Indian, and other countries",lcc,lcc,https://id.loc.gov/authorities/classification/F975,https://id.loc.gov/authorities/classification/F975,,,0,False,F,975.0,975.0
F1001-1145.2,British America,lcc,lcc,https://id.loc.gov/authorities/classification/F1001-1145.2,https://id.loc.gov/authorities/classification/F1001-1145.2,,,0,False,F,1001.0,1145.2
F1001-1145.2,Canada,lcc,lcc,https://id.loc.gov/authorities/classification/F1001-1145.2,https://id.loc.gov/authorities/classification/F1001-1145.2,,,0,False,F,1001.0,1145.2
F1001-1035,General,lcc,lcc,https://id.loc.gov/authorities/classification/F1001-1035,https://id.loc.gov/authorities/classification/F1001-1035,,,0,False,F,1001.0,1035.0
F1035.8,Maritime provinces.  Atlantic coast of Canada,lcc,lcc,https://id.loc.gov/authorities/classification/F1035.8,https://id.loc.gov/authorities/classification/F1035.8,,,0,False,F,1035.8,1035.8
F1036-1040,Nova Scotia.  Acadia,lcc,lcc,https://id.loc.gov/authorities/classification/F1036-1040,https://id.loc.gov/authorities/classification/F1036-1040,,,0,False,F,1036.0,1040.0
F1041-1045,New Brunswick,lcc,lcc,https://id.loc.gov/authorities/classification/F1041-1045,https://id.loc.gov/authorities/classification/F1041-1045,,,0,False,F,1041.0,1045.0
F1046-1049.7,Prince Edward Island,lcc,lcc,https://id.loc.gov/authorities/classification/F1046-1049.7,https://id.loc.gov/authorities/classification/F1046-1049.7,,,0,False,F,1046.0,1049.7
F1050,"St. Lawrence Gulf, River and Valley (General)",lcc,lcc,https://id.loc.gov/authorities/classification/F1050,https://id.loc.gov/authorities/classification/F1050,,,0,False,F,1050.0,1050.0
F1051-1055,Quebec,lcc,lcc,https://id.loc.gov/authorities/classification/F1051-1055,https://id.loc.gov/authorities/classification/F1051-1055,,,0,False,F,1051.0,1055.0
F1056-1059.7,Ontario,lcc,lcc,https://id.loc.gov/authorities/classification/F1056-1059.7,https://id.loc.gov/authorities/classification/F1056-1059.7,,,0,False,F,1056.0,1059.7
F1060-1060.97,Canadian Northwest.  Northwest Territories,lcc,lcc,https://id.loc.gov/authorities/classification/F1060-1060.97,https://id.loc.gov/authorities/classification/F1060-1060.97,,,0,False,F,1060.0,1060.97
F1061-1065,Manitoba,lcc,lcc,https://id.loc.gov/authorities/classification/F1061-1065,https://id.loc.gov/authorities/classification/F1061-1065,,,0,False,F,1061.0,1065.0
F1067,Assiniboia,lcc,lcc,https://id.loc.gov/authorities/classification/F1067,https://id.loc.gov/authorities/classification/F1067,,,0,False,F,1067.0,1067.0
F1070-1074.7,Saskatchewan,lcc,lcc,https://id.loc.gov/authorities/classification/F1070-1074.7,https://id.loc.gov/authorities/classification/F1070-1074.7,,,0,False,F,1070.0,1074.7
F1075-1080,Alberta,lcc,lcc,https://id.loc.gov/authorities/classification/F1075-1080,https://id.loc.gov/authorities/classification/F1075-1080,,,0,False,F,1075.0,1080.0
F1086-1089.7,British Columbia,lcc,lcc,https://id.loc.gov/authorities/classification/F1086-1089.7,https://id.loc.gov/authorities/classification/F1086-1089.7,,,0,False,F,1086.0,1089.7
F1090,Rocky Mountains of Canada,lcc,lcc,https://id.loc.gov/authorities/classification/F1090,https://id.loc.gov/authorities/classification/F1090,,,0,False,F,1090.0,1090.0
F1090.5,Arctic regions,lcc,lcc,https://id.loc.gov/authorities/classification/F1090.5,https://id.loc.gov/authorities/classification/F1090.5,,,0,False,F,1090.5,1090.5
F1091-1095.5,Yukon,lcc,lcc,https://id.loc.gov/authorities/classification/F1091-1095.5,https://id.loc.gov/authorities/classification/F1091-1095.5,,,0,False,F,1091.0,1095.5
F1096-1100.5,Mackenzie,lcc,lcc,https://id.loc.gov/authorities/classification/F1096-1100.5,https://id.loc.gov/authorities/classification/F1096-1100.5,,,0,False,F,1096.0,1100.5
F1101-1105.7,Franklin,lcc,lcc,https://id.loc.gov/authorities/classification/F1101-1105.7,https://id.loc.gov/authorities/classification/F1101-1105.7,,,0,False,F,1101.0,1105.7
F1106-1110.5,Keewatin,lcc,lcc,https://id.loc.gov/authorities/classification/F1106-1110.5,https://id.loc.gov/authorities/classification/F1106-1110.5,,,0,False,F,1106.0,1110.5
F1121-1139,Newfoundland,lcc,lcc,https://id.loc.gov/authorities/classification/F1121-1139,https://id.loc.gov/authorities/classification/F1121-1139,,,0,False,F,1121.0,1139.0
F1135-1139,Labrador,lcc,lcc,https://id.loc.gov/authorities/classification/F1135-1139,https://id.loc.gov/authorities/classification/F1135-1139,,,0,False,F,1135.0,1139.0
F1140,The Labrador Peninsula,lcc,lcc,https://id.loc.gov/authorities/classification/F1140,https://id.loc.gov/authorities/classification/F1140,,,0,False,F,1140.0,1140.0
F1141-1145.2,Nunavut,lcc,lcc,https://id.loc.gov/authorities/classification/F1141-1145.2,https://id.loc.gov/authorities/classification/F1141-1145.2,,,0,False,F,1141.0,1145.2
F1170,Saint Pierre and Miquelon Other French America,lcc,lcc,https://id.loc.gov/authorities/classification/F1170,https://id.loc.gov/authorities/classification/F1170,,,0,False,F,1170.0,1170.0
