id,label,federation,domain,uri,alt_labels,scope_note,temporal_range,spatial_anchor,concept_ref,person_ref,text_ref,event_ref,wikidata_qid,properties,aligned_ids,status,pattern_type,survey_depth
p09hq4ng8w5,Lois hortensiennes (Lex Hortensia),periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4ng8w5,[],,"[-286, -250]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p09hq4n', 'source': 'p09hq4n', 'spatial_coverage_description': 'Rome', 'editorial_note': ""This period is used by the ArkeoGIS and ArkeOpen projects, in the framework of a chronology presenting the institutions and their representatives in the Roman-Byzantine world. From the year of the foundation of Rome by Romulus (the Ab Urbe Condita was defined by the monk Denys the Lesser). Until the fall of Constantinople and the death of Constantin XI Palaeologus, Dragases.\n\nThe 3 successive regimes - Monarchy, Republic and Empire - are presented in different periods. These periods are themed according to different criteria: the origin and family of the reigning ruler, the development of the law and changes to the institutions of the regime in place. This chronology is not exhaustive. The annual mandates of the consuls, reigns of less than a year or in chaotic succession are not presented. This chronology is numerical. For technical reasons, some end dates differ from historical dates to give priority to the start date of the following period. The historical dates are indicated in the period descriptions.\n\nThe information assembled and presented is taken from the following open sources: Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia.\n\n---\n\nCette période est utilisée par les projets ArkeoGIS et ArkeOpen, dans le cadre d'une chronologie qui présente les institutions et leurs représentants dans le monde romain-byzantin. À partir de l'année de la fondation de Rome par Romulus (l'Ab Urbe Condita a été définie par le moine Denys le Petit). Jusqu'au jour de la chute de Constantinople et à la mort de Constantin XI Paléologue, Dragasès.\n\nLes 3 régimes successifs la Monarchie, la République, puis l'Empire sont présentés en différentes périodes.\nCes périodes sont thématiques suivant les différents critères que sont l'origine et la famille du régnant, l’évolution du droit et la modification des institutions du régime en place.\nCette chronologie n'est pas exhaustive. Les mandats annuels des consuls, les règnes de moins d'un an ou dans une succession chaotique ne sont pas présentés.\nCette chronologie est numérique. Pour des raisons techniques, certaines dates de fin son différentes des dates historiques pour donner la priorité de la date à la date de début de la période suivante. Les dates historiques sont indiquées dans les descriptions des périodes.\n\nLes informations assemblées et présentées sont issues des sources ouvertes suivantes : Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia."", 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p09hq4nfgxr,Vers la crise de la République,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4nfgxr,[],,"[-149, -133]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p09hq4n', 'source': 'p09hq4n', 'spatial_coverage_description': 'Rome', 'editorial_note': ""This period is used by the ArkeoGIS and ArkeOpen projects, in the framework of a chronology presenting the institutions and their representatives in the Roman-Byzantine world. From the year of the foundation of Rome by Romulus (the Ab Urbe Condita was defined by the monk Denys the Lesser). Until the fall of Constantinople and the death of Constantin XI Palaeologus, Dragases.\n\nThe 3 successive regimes - Monarchy, Republic and Empire - are presented in different periods. These periods are themed according to different criteria: the origin and family of the reigning ruler, the development of the law and changes to the institutions of the regime in place. This chronology is not exhaustive. The annual mandates of the consuls, reigns of less than a year or in chaotic succession are not presented. This chronology is numerical. For technical reasons, some end dates differ from historical dates to give priority to the start date of the following period. The historical dates are indicated in the period descriptions.\n\nThe information assembled and presented is taken from the following open sources: Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia.\n\n---\n\nCette période est utilisée par les projets ArkeoGIS et ArkeOpen, dans le cadre d'une chronologie qui présente les institutions et leurs représentants dans le monde romain-byzantin. À partir de l'année de la fondation de Rome par Romulus (l'Ab Urbe Condita a été définie par le moine Denys le Petit). Jusqu'au jour de la chute de Constantinople et à la mort de Constantin XI Paléologue, Dragasès.\n\nLes 3 régimes successifs la Monarchie, la République, puis l'Empire sont présentés en différentes périodes.\nCes périodes sont thématiques suivant les différents critères que sont l'origine et la famille du régnant, l’évolution du droit et la modification des institutions du régime en place.\nCette chronologie n'est pas exhaustive. Les mandats annuels des consuls, les règnes de moins d'un an ou dans une succession chaotique ne sont pas présentés.\nCette chronologie est numérique. Pour des raisons techniques, certaines dates de fin son différentes des dates historiques pour donner la priorité de la date à la date de début de la période suivante. Les dates historiques sont indiquées dans les descriptions des périodes.\n\nLes informations assemblées et présentées sont issues des sources ouvertes suivantes : Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia."", 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p09hq4ntnzs,Crise de la République,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4ntnzs,[],,"[-132, -43]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p09hq4n', 'source': 'p09hq4n', 'spatial_coverage_description': 'Rome', 'editorial_note': ""This period is used by the ArkeoGIS and ArkeOpen projects, in the framework of a chronology presenting the institutions and their representatives in the Roman-Byzantine world. From the year of the foundation of Rome by Romulus (the Ab Urbe Condita was defined by the monk Denys the Lesser). Until the fall of Constantinople and the death of Constantin XI Palaeologus, Dragases.\n\nThe 3 successive regimes - Monarchy, Republic and Empire - are presented in different periods. These periods are themed according to different criteria: the origin and family of the reigning ruler, the development of the law and changes to the institutions of the regime in place. This chronology is not exhaustive. The annual mandates of the consuls, reigns of less than a year or in chaotic succession are not presented. This chronology is numerical. For technical reasons, some end dates differ from historical dates to give priority to the start date of the following period. The historical dates are indicated in the period descriptions.\n\nThe information assembled and presented is taken from the following open sources: Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia.\n\n---\n\nCette période est utilisée par les projets ArkeoGIS et ArkeOpen, dans le cadre d'une chronologie qui présente les institutions et leurs représentants dans le monde romain-byzantin. À partir de l'année de la fondation de Rome par Romulus (l'Ab Urbe Condita a été définie par le moine Denys le Petit). Jusqu'au jour de la chute de Constantinople et à la mort de Constantin XI Paléologue, Dragasès.\n\nLes 3 régimes successifs la Monarchie, la République, puis l'Empire sont présentés en différentes périodes.\nCes périodes sont thématiques suivant les différents critères que sont l'origine et la famille du régnant, l’évolution du droit et la modification des institutions du régime en place.\nCette chronologie n'est pas exhaustive. Les mandats annuels des consuls, les règnes de moins d'un an ou dans une succession chaotique ne sont pas présentés.\nCette chronologie est numérique. Pour des raisons techniques, certaines dates de fin son différentes des dates historiques pour donner la priorité de la date à la date de début de la période suivante. Les dates historiques sont indiquées dans les descriptions des périodes.\n\nLes informations assemblées et présentées sont issues des sources ouvertes suivantes : Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia."", 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p09hq4njfk7,Tribunats des Gracques,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4njfk7,[],,"[-132, -120]",http://www.wikidata.org/entity/Q220,,,,,,"{'authority_id': 'p09hq4n', 'source': 'p09hq4n', 'spatial_coverage_description': 'Rome', 'editorial_note': ""This period is used by the ArkeoGIS and ArkeOpen projects, in the framework of a chronology presenting the institutions and their representatives in the Roman-Byzantine world. From the year of the foundation of Rome by Romulus (the Ab Urbe Condita was defined by the monk Denys the Lesser). Until the fall of Constantinople and the death of Constantin XI Palaeologus, Dragases.\n\nThe 3 successive regimes - Monarchy, Republic and Empire - are presented in different periods. These periods are themed according to different criteria: the origin and family of the reigning ruler, the development of the law and changes to the institutions of the regime in place. This chronology is not exhaustive. The annual mandates of the consuls, reigns of less than a year or in chaotic succession are not presented. This chronology is numerical. For technical reasons, some end dates differ from historical dates to give priority to the start date of the following period. The historical dates are indicated in the period descriptions.\n\nThe information assembled and presented is taken from the following open sources: Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia.\n\n---\n\nCette période est utilisée par les projets ArkeoGIS et ArkeOpen, dans le cadre d'une chronologie qui présente les institutions et leurs représentants dans le monde romain-byzantin. À partir de l'année de la fondation de Rome par Romulus (l'Ab Urbe Condita a été définie par le moine Denys le Petit). Jusqu'au jour de la chute de Constantinople et à la mort de Constantin XI Paléologue, Dragasès.\n\nLes 3 régimes successifs la Monarchie, la République, puis l'Empire sont présentés en différentes périodes.\nCes périodes sont thématiques suivant les différents critères que sont l'origine et la famille du régnant, l’évolution du droit et la modification des institutions du régime en place.\nCette chronologie n'est pas exhaustive. Les mandats annuels des consuls, les règnes de moins d'un an ou dans une succession chaotique ne sont pas présentés.\nCette chronologie est numérique. Pour des raisons techniques, certaines dates de fin son différentes des dates historiques pour donner la priorité de la date à la date de début de la période suivante. Les dates historiques sont indiquées dans les descriptions des périodes.\n\nLes informations assemblées et présentées sont issues des sources ouvertes suivantes : Adalberto GIOVANNINI, Heidelberger Akademie der Wissenschaften, Library of Congress, Ministère de l'éducation nationale, Wikipedia."", 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q220', 'http://www.wikidata.org/entity/Q1747689']}",{},raw,UNKNOWN,0
p0cwwzncbcj,Prehistory,periodo,roman_republic,https://n2t.net/ark:/99152/p0cwwzncbcj,[],,"[-300000, 0]",http://www.wikidata.org/entity/Q40,,,,,,"{'authority_id': 'p0cwwzn', 'source': 'p0cwwzn', 'spatial_coverage_description': 'Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q40']}",{},raw,UNKNOWN,0
p0ghrgf7763,Метално доба,periodo,roman_republic,https://n2t.net/ark:/99152/p0ghrgf7763,[],,"[-3499, 150]",http://www.wikidata.org/entity/Q403,,,,,,"{'authority_id': 'p0ghrgf', 'source': 'p0ghrgf', 'spatial_coverage_description': 'Serbia, Balkans', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q23522']}",{},raw,UNKNOWN,0
p0ghrgf3h4n,Гвоздено доба,periodo,roman_republic,https://n2t.net/ark:/99152/p0ghrgf3h4n,[],,"[-1099, 150]",http://www.wikidata.org/entity/Q403,,,,,,"{'authority_id': 'p0ghrgf', 'source': 'p0ghrgf', 'spatial_coverage_description': 'Serbia, Balkans, Bosut Culture, Brnjica Culture', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q23522']}",{},raw,UNKNOWN,0
p0ghrgftrg4,Стари век,periodo,roman_republic,https://n2t.net/ark:/99152/p0ghrgftrg4,[],,"[-299, 700]",http://www.wikidata.org/entity/Q403,,,,,,"{'authority_id': 'p0ghrgf', 'source': 'p0ghrgf', 'spatial_coverage_description': 'Serbia, Balkans', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q23522']}",{},raw,UNKNOWN,0
p0ghrgf5mjf,Предримско доба,periodo,roman_republic,https://n2t.net/ark:/99152/p0ghrgf5mjf,[],,"[-299, 100]",http://www.wikidata.org/entity/Q403,,,,,,"{'authority_id': 'p0ghrgf', 'source': 'p0ghrgf', 'spatial_coverage_description': 'Serbia, Balkans, Triballi, Dardani, Autariatae, Scordisci, Moesi', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q403', 'http://www.wikidata.org/entity/Q23522']}",{},raw,UNKNOWN,0
p0ckt9xdzbw,Iron III/Persian,periodo,roman_republic,https://n2t.net/ark:/99152/p0ckt9xdzbw,[],,"[-529, -329]",http://www.wikidata.org/entity/Q81483,,,,,,"{'authority_id': 'p0ckt9x', 'source': 'p0ckt9x', 'spatial_coverage_description': 'Levant', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q81483']}",{},raw,UNKNOWN,0
p0ckt9xpzr8,Cypro-Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ckt9xpzr8,[],,"[-474, -329]",http://www.wikidata.org/entity/Q229,,,,,,"{'authority_id': 'p0ckt9x', 'source': 'p0ckt9x', 'spatial_coverage_description': 'Cyprus', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q229']}",{},raw,UNKNOWN,0
p0ds9qjwzmx,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjwzmx,[],,"[-699, -479]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qj2hxw,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qj2hxw,[],,"[-479, -322]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjghsd,High Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjghsd,[],,"[-449, -399]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjmv48,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjmv48,[],,"[-322, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjsqcd,Early Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjsqcd,[],,"[-329, -219]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjmztx,Middle Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjmztx,[],,"[-219, -149]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjhp2p,Late Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjhp2p,[],,"[-149, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjx739,Graeco-Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjx739,[],,"[-149, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0ds9qjwwfx,Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0ds9qjwwfx,[],,"[-30, 324]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0ds9qj', 'source': 'p0ds9qj', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0p6bgnpmcm,Iron Age III,periodo,roman_republic,https://n2t.net/ark:/99152/p0p6bgnpmcm,[],,"[-599, -299]",http://www.wikidata.org/entity/Q842,,,,,,"{'authority_id': 'p0p6bgn', 'source': 'p0p6bgn', 'spatial_coverage_description': 'Eastern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q842', 'http://www.wikidata.org/entity/Q878']}",{},raw,UNKNOWN,0
p0p6bgnmqqw,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0p6bgnmqqw,[],,"[-1299, -299]",http://www.wikidata.org/entity/Q842,,,,,,"{'authority_id': 'p0p6bgn', 'source': 'p0p6bgn', 'spatial_coverage_description': 'Eastern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q842', 'http://www.wikidata.org/entity/Q878']}",{},raw,UNKNOWN,0
p0jmqphsxj7,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0jmqphsxj7,[],,"[-299, 300]",http://www.wikidata.org/entity/Q842,,,,,,"{'authority_id': 'p0jmqph', 'source': 'p0jmqph', 'spatial_coverage_description': 'Eastern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q842', 'http://www.wikidata.org/entity/Q878']}",{},raw,UNKNOWN,0
p0vq59nzp3j,Rumeilah II,periodo,roman_republic,https://n2t.net/ark:/99152/p0vq59nzp3j,[],,"[-999, -299]",http://www.wikidata.org/entity/Q878,,,,,,"{'authority_id': 'p0vq59n', 'source': 'p0vq59n', 'spatial_coverage_description': 'Rumeilah', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q878']}",{},raw,UNKNOWN,0
p03gwtvb264,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p03gwtvb264,[],,"[-1299, 300]",http://www.wikidata.org/entity/Q842,,,,,,"{'authority_id': 'p03gwtv', 'source': 'p03gwtv', 'spatial_coverage_description': 'Eastern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q842', 'http://www.wikidata.org/entity/Q878']}",{},raw,UNKNOWN,0
p0c3v49pdph,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0c3v49pdph,[],,"[-599, -299]",http://www.wikidata.org/entity/Q842,,,,,,"{'authority_id': 'p0c3v49', 'source': 'p0c3v49', 'spatial_coverage_description': 'Sultanate of Oman', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q842']}",{},raw,UNKNOWN,0
p0m64td3htc,Achaemenid/Iron Age IV,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td3htc,[],,"[-550, -330]",http://www.wikidata.org/entity/Q794,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Iran', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q794']}",{},raw,UNKNOWN,0
p0m64tdwdgq,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdwdgq,[],,"[-500, -350]",http://www.wikidata.org/entity/Q1016,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Cyrenaica', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1016']}",{},raw,UNKNOWN,0
p0m64tdf9bv,Classical/Pre-Islamic,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdf9bv,[],,"[-330, 640]",http://www.wikidata.org/entity/Q801,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Levant/Mesopotamia/Iran/Northern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q219060', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q796', 'http://www.wikidata.org/entity/Q817', 'http://www.wikidata.org/entity/Q794', 'http://www.wikidata.org/entity/Q851']}",{},raw,UNKNOWN,0
p0m64td89tw,Classical/Protohistoric/Pre-Islamic,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td89tw,[],,"[-500, 640]",http://www.wikidata.org/entity/Q262,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'North Africa', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q262', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q1025', 'http://www.wikidata.org/entity/Q1028', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q6250']}",{},raw,UNKNOWN,0
p0m64tdwspc,Dynastic Egypt,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdwspc,[],,"[-3000, -350]",http://www.wikidata.org/entity/Q79,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Egypt', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q79']}",{},raw,UNKNOWN,0
p0m64tdt2d4,Early South Arabian,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdt2d4,[],,"[-800, -100]",http://www.wikidata.org/entity/Q805,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Southern Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q805']}",{},raw,UNKNOWN,0
p0m64tdjdxc,Hellenistic/Ptolemaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdjdxc,[],,"[-350, -30]",http://www.wikidata.org/entity/Q1016,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Cyrenaica/Egypt', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q79']}",{},raw,UNKNOWN,0
p0m64td75gp,"Hellenistic/Seleucid, Late",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td75gp,[],,"[-160, -50]",http://www.wikidata.org/entity/Q801,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Levant/Mesopotamia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q219060', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q796', 'http://www.wikidata.org/entity/Q817']}",{},raw,UNKNOWN,0
p0m64tdzcqz,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdzcqz,[],,"[-1500, -100]",http://www.wikidata.org/entity/Q398,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Arabia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q398', 'http://www.wikidata.org/entity/Q842', 'http://www.wikidata.org/entity/Q846', 'http://www.wikidata.org/entity/Q851', 'http://www.wikidata.org/entity/Q878', 'http://www.wikidata.org/entity/Q805']}",{},raw,UNKNOWN,0
p0m64tdq2q4,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdq2q4,[],,"[-1400, -330]",http://www.wikidata.org/entity/Q794,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Iran', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q794']}",{},raw,UNKNOWN,0
p0m64tdjh8h,"Iron Age, Late",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdjh8h,[],,"[-550, -330]",http://www.wikidata.org/entity/Q822,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Northern Levant', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q858']}",{},raw,UNKNOWN,0
p0m64tdnv7g,"Iron Age, Late/Punic, Early",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdnv7g,[],,"[-800, -500]",http://www.wikidata.org/entity/Q262,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Maghreb', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q262', 'http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q1025', 'http://www.wikidata.org/entity/Q1028', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q6250']}",{},raw,UNKNOWN,0
p0m64td6gpk,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td6gpk,[],,"[-1200, -330]",http://www.wikidata.org/entity/Q801,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Levant/Mesopotamia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q219060', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q796', 'http://www.wikidata.org/entity/Q817']}",{},raw,UNKNOWN,0
p0m64tdqzd6,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdqzd6,[],,"[-1000, -500]",http://www.wikidata.org/entity/Q262,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Maghreb', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q262', 'http://www.wikidata.org/entity/Q1016', 'http://www.wikidata.org/entity/Q1025', 'http://www.wikidata.org/entity/Q1028', 'http://www.wikidata.org/entity/Q948', 'http://www.wikidata.org/entity/Q6250']}",{},raw,UNKNOWN,0
p0m64td573h,"Iron Age, Post-Assyrian/Achaemenid/Persian",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td573h,[],,"[-550, -330]",http://www.wikidata.org/entity/Q801,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Levant/Mesopotamia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q219060', 'http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q796', 'http://www.wikidata.org/entity/Q817']}",{},raw,UNKNOWN,0
p0m64td8h5t,"Iron Age, Pre-Achaemenid",periodo,roman_republic,https://n2t.net/ark:/99152/p0m64td8h5t,[],,"[-650, -500]",http://www.wikidata.org/entity/Q794,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Southeast Iran', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q794']}",{},raw,UNKNOWN,0
p0m64tdq2c5,Late Dynastic,periodo,roman_republic,https://n2t.net/ark:/99152/p0m64tdq2c5,[],,"[-650, -350]",http://www.wikidata.org/entity/Q79,,,,,,"{'authority_id': 'p0m64td', 'source': 'p0m64td', 'spatial_coverage_description': 'Egypt', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q79']}",{},raw,UNKNOWN,0
