child_qid,child_label,parent_qid,parent_label,direction,level
Q63208555,city in Gabon,Q515,city,down,0
Q63209072,city in Colombia,Q515,city,down,0
Q63441182,sponge city,Q515,city,down,0
Q71145903,Q71145903,Q515,city,down,0
Q83726564,Monotowns of Russia,Q515,city,down,0
Q85866563,Q85866563,Q515,city,down,0
Q87311542,core city,Q515,city,down,0
Q104414508,100 percent corner,Q515,city,down,0
Q105085761,Charter city,Q515,city,down,0
Q108454687,half million city,Q515,city,down,0
Q108525740,circular city,Q515,city,down,0
Q109329953,state city of Latvia,Q515,city,down,0
Q109357164,Q109357164,Q515,city,down,0
Q110076100,city of Peru,Q515,city,down,0
Q110292529,city of Minnesota,Q515,city,down,0
Q110390579,city of United Kingdom,Q515,city,down,0
Q110571169,city in Saudi Arabia,Q515,city,down,0
Q111235034,Antarctic gateway cities,Q515,city,down,0
Q111291800,Mahanagara,Q515,city,down,0
Q111737592,Heroic City,Q515,city,down,0
Q111737893,private city,Q515,city,down,0
Q113380361,large city,Q515,city,down,0
Q114496982,political city,Q515,city,down,0
Q116273899,labyrinth City,Q515,city,down,0
Q117000106,Mesopotamian city,Q515,city,down,0
Q117214267,official city of the Democratic Republic of the Congo,Q515,city,down,0
Q120041664,Q120041664,Q515,city,down,0
Q123440126,city in Mexico,Q515,city,down,0
Q123924129,precinct,Q515,city,down,0
Q125684839,economic capital city,Q515,city,down,0
Q125747656,Q125747656,Q515,city,down,0
Q129255737,medium-sized city,Q515,city,down,0
Q129676344,large city,Q515,city,down,0
Q130358646,coastal cities,Q515,city,down,0
Q130626256,city in Canada,Q515,city,down,0
Q132172722,city of Kentucky,Q515,city,down,0
Q132705785,Q132705785,Q515,city,down,0
Q133805184,Public city,Q515,city,down,0
Q134445478,cultural capital,Q515,city,down,0
Q134562495,divided city,Q515,city,down,0
Q137547946,Forest City,Q515,city,down,0
Q138086159,resources depleted city in the PRC,Q515,city,down,0
Q532,village,Q10354598,rural settlement,up,0
Q27676420,village municipality of Quebec,Q532,village,down,0
Q27942327,village in Vietnam,Q532,village,down,0
Q28328984,village in Armenia,Q532,village,down,0
Q28371991,village of Yemen,Q532,village,down,0
Q28382709,village of Afghanistan,Q532,village,down,0
Q30503896,station village,Q532,village,down,0
Q30503903,Q30503903,Q532,village,down,0
Q30503904,Q30503904,Q532,village,down,0
Q30503905,Q30503905,Q532,village,down,0
Q30503908,Q30503908,Q532,village,down,0
Q30503911,Q30503911,Q532,village,down,0
Q30503912,Q30503912,Q532,village,down,0
Q30503913,Q30503913,Q532,village,down,0
Q30503916,Q30503916,Q532,village,down,0
Q30503918,Q30503918,Q532,village,down,0
Q30503922,Q30503922,Q532,village,down,0
Q30503925,Q30503925,Q532,village,down,0
Q30503928,Q30503928,Q532,village,down,0
Q30503930,Q30503930,Q532,village,down,0
Q40357935,historic village,Q532,village,down,0
Q41501164,village of Crimea,Q532,village,down,0
Q47254761,village in Finland,Q532,village,down,0
Q48731335,village of Brunei,Q532,village,down,0
Q49271840,Village-level division of Republic of China,Q532,village,down,0
Q51049922,village,Q532,village,down,0
Q56436498,village in India,Q532,village,down,0
Q60913568,village in Russia,Q532,village,down,0
Q62251453,village of Cambodia,Q532,village,down,0
Q64210393,Kurdish village,Q532,village,down,0
Q67927652,village in Malaysia,Q532,village,down,0
Q68028199,Q68028199,Q532,village,down,0
Q105492024,village in Saudi Arabia,Q532,village,down,0
Q105743178,Novo-Kurmankeyevo,Q532,village,down,0
Q105744167,Q105744167,Q532,village,down,0
Q106509178,Q106509178,Q532,village,down,0
Q106520522,heritage village,Q532,village,down,0
Q106574296,aduar,Q532,village,down,0
Q107765502,mountain village,Q532,village,down,0
Q112075216,Q112075216,Q532,village,down,0
Q112862059,Fishermen villages in Hong Kong,Q532,village,down,0
Q113160617,aldea of Honduras,Q532,village,down,0
Q114906304,Pusuga Roman Catholic primary School,Q532,village,down,0
Q115253654,village in Nigeria,Q532,village,down,0
Q115458966,Ighrem,Q532,village,down,0
Q117532137,pueblo,Q532,village,down,0
Q118307590,Q118307590,Q532,village,down,0
Q118875044,douar,Q532,village,down,0
Q120041664,Q120041664,Q532,village,down,0
Q121777466,indigenous village,Q532,village,down,0
Q123592341,Taobao village,Q532,village,down,0
Q125778656,comunidad in Puerto Rico,Q532,village,down,0
Q126723715,village of Cameroon,Q532,village,down,0
Q127224416,Yawule,Q532,village,down,0
Q127225002,Uboshenu,Q532,village,down,0
Q128807925,Q128807925,Q532,village,down,0
Q130212458,village of Kazakhstan,Q532,village,down,0
Q130376174,ri (administrative),Q532,village,down,0
Q131359674,Obio Ibiet Esa,Q532,village,down,0
Q131590906,Q131590906,Q532,village,down,0
Q132185404,former town of Portugal,Q532,village,down,0
Q134514235,Dorf,Q532,village,down,0
Q135139180,village of Ivory Coast,Q532,village,down,0
Q135935608,Al-Safa (Al-Yarubiyah),Q532,village,down,0
Q136678713,fortified village,Q532,village,down,0
Q137705728,hamlet in Latvia,Q532,village,down,0
Q138090673,KHIRJAN BHOJA,Q532,village,down,0
Q159350,Rundling,Q532,village,down,0
Q184889,Zeilendorf,Q532,village,down,0
Q251749,pueblo,Q532,village,down,0
Q356090,Reihendorf,Q532,village,down,0
Q378636,village with a church,Q532,village,down,0
Q483519,ri,Q532,village,down,0
Q537981,Angerdorf,Q532,village,down,0
Q609042,shtetl,Q532,village,down,0
Q751708,village in the United States,Q532,village,down,0
Q1134686,frazione,Q532,village,down,0
Q1272305,University village (Leipzig),Q532,village,down,0
Q1317251,fishing village,Q532,village,down,0
Q1493533,parish village,Q532,village,down,0
Q1512068,sołectwo,Q532,village,down,0
Q1529096,village of Turkey,Q532,village,down,0
Q1530705,village development committee of Nepal,Q532,village,down,0
Q1662017,industrial village,Q532,village,down,0
Q1743100,church town of Sweden,Q532,village,down,0
Q1866095,Q1866095,Q532,village,down,0
Q2092943,Q2092943,Q532,village,down,0
Q2098891,Platzdorf,Q532,village,down,0
Q2176016,Rundangerdorf,Q532,village,down,0
Q2203691,Q2203691,Q532,village,down,0
Q2225692,fourth-level administrative division in Indonesia,Q532,village,down,0
Q2225945,satellite village,Q532,village,down,0
Q2340158,Zaścianek,Q532,village,down,0
Q2393615,Q2393615,Q532,village,down,0
Q2590631,municipality of Hungary,Q532,village,down,0
Q2633055,twin village,Q532,village,down,0
Q2781990,free village of Liège,Q532,village,down,0
Q2974142,circulade,Q532,village,down,0
Q3327752,clachan,Q532,village,down,0
Q3558965,Cree village,Q532,village,down,0
Q3558970,village of Poland,Q532,village,down,0
Q3559004,Village perché,Q532,village,down,0
Q3559024,village of Senegal,Q532,village,down,0
Q3593580,îlet,Q532,village,down,0
Q3784150,black and white village,Q532,village,down,0
Q4155473,vacation village,Q532,village,down,0
Q4174776,village of Japan,Q532,village,down,0
Q4205192,Q4205192,Q532,village,down,0
Q4205193,Q4205193,Q532,village,down,0
Q4205194,Q4205194,Q532,village,down,0
Q4205195,Q4205195,Q532,village,down,0
Q4205196,Q4205196,Q532,village,down,0
Q4205197,Q4205197,Q532,village,down,0
Q4205198,Q4205198,Q532,village,down,0
Q4205199,Q4205199,Q532,village,down,0
Q4205200,Q4205200,Q532,village,down,0
Q4205201,Q4205201,Q532,village,down,0
Q4205202,Q4205202,Q532,village,down,0
Q4205203,Q4205203,Q532,village,down,0
Q4205204,Q4205204,Q532,village,down,0
Q4337558,Dorp (Netherlands),Q532,village,down,0
Q5068175,chak,Q532,village,down,0
Q5587329,Gosichon,Q532,village,down,0
Q6636519,resort village in Saskatchewan,Q532,village,down,0
Q6644696,village in Alberta,Q532,village,down,0
Q6644778,village in Saskatchewan,Q532,village,down,0
Q6888356,model village,Q532,village,down,0
Q6957995,"villages of Kulp, 1928",Q532,village,down,0
Q7068215,nucleated village,Q532,village,down,0
Q7198581,pit village,Q532,village,down,0
Q7930614,village of Taiwan,Q532,village,down,0
Q7963019,walled villages of Hong Kong,Q532,village,down,0
Q9017117,kampong,Q532,village,down,0
Q11893423,Q11893423,Q532,village,down,0
Q12232785,depopulated Palestinian village,Q532,village,down,0
Q12488911,kampung,Q532,village,down,0
Q12767238,Q12767238,Q532,village,down,0
Q12975157,Q12975157,Q532,village,down,0
Q13010665,Srinivasaudasipuram,Q532,village,down,0
Q13100073,village of the People's Republic of China,Q532,village,down,0
Q13134971,Q13134971,Q532,village,down,0
Q14829592,Haufendorf,Q532,village,down,0
Q14839548,minor locality in Sweden,Q532,village,down,0
Q15068311,village of Bangladesh,Q532,village,down,0
Q15630849,village of Bulgaria,Q532,village,down,0
Q15701964,Jeepalem,Q532,village,down,0
Q15705202,Nallapalem,Q532,village,down,0
Q16346815,Vedullacheruvu,Q532,village,down,0
Q16832602,Kommuniondorf,Q532,village,down,0
Q16918164,estate village,Q532,village,down,0
Q16936588,village of Pennsylvania,Q532,village,down,0
Q17055196,Hobli,Q532,village,down,0
Q17591477,Ringdorf,Q532,village,down,0
Q18408637,Q18408637,Q532,village,down,0
Q18691318,land register village,Q532,village,down,0
Q19547677,military village,Q532,village,down,0
Q19944049,pekon,Q532,village,down,0
Q20541692,settlement in Galicia,Q532,village,down,0
Q21507948,former village,Q532,village,down,0
Q21672098,village of Ukraine,Q532,village,down,0
Q22580836,village in Latvia,Q532,village,down,0
Q23012917,village of Burkina Faso,Q532,village,down,0
Q23827730,village in Sudan,Q532,village,down,0
Q23828031,village in Jordan,Q532,village,down,0
Q25637977,Traditional Sinhala villages,Q532,village,down,0
Q25640851,urbanized village,Q532,village,down,0
Q26211545,desa,Q532,village,down,0
Q12280,bridge,Q83620,thoroughfare,up,0
Q12280,bridge,Q618123,geographical feature,up,0
Q12280,bridge,Q811979,architectural structure,up,0
Q12280,bridge,Q2221906,geographic location,up,0
Q12570,suspension bridge,Q12280,bridge,down,0
Q158218,truss bridge,Q12280,bridge,down,0
Q158438,arch bridge,Q12280,bridge,down,0
Q158555,cable-stayed bridge,Q12280,bridge,down,0
Q158626,beam bridge,Q12280,bridge,down,0
Q181348,viaduct,Q12280,bridge,down,0
Q265881,clapper bridge,Q12280,bridge,down,0
Q428759,wooden bridge,Q12280,bridge,down,0
Q445800,Devil's Bridge,Q12280,bridge,down,0
Q537127,road bridge,Q12280,bridge,down,0
Q653401,trestle bridge,Q12280,bridge,down,0
Q673234,pile bridge,Q12280,bridge,down,0
Q787417,moveable bridge,Q12280,bridge,down,0
Q929990,stressed ribbon bridge,Q12280,bridge,down,0
Q976622,bridge over valley,Q12280,bridge,down,0
Q996354,bridge castle,Q12280,bridge,down,0
Q996547,bridge restaurant,Q12280,bridge,down,0
Q1055465,girder bridge,Q12280,bridge,down,0
Q1068842,footbridge,Q12280,bridge,down,0
Q1077135,wildlife crossing,Q12280,bridge,down,0
Q1210334,railway bridge,Q12280,bridge,down,0
Q1223230,Roman bridge,Q12280,bridge,down,0
Q1243306,multi-level bridge,Q12280,bridge,down,0
Q1323727,S bridge,Q12280,bridge,down,0
Q1349296,temporary bridge,Q12280,bridge,down,0
Q1361100,skyway,Q12280,bridge,down,0
Q1385169,extradosed bridge,Q12280,bridge,down,0
Q1422652,Möller-Bridges,Q12280,bridge,down,0
Q1494578,slope bridge,Q12280,bridge,down,0
Q1571667,elevated way,Q12280,bridge,down,0
Q1758725,Q1758725,Q12280,bridge,down,0
Q1825472,covered bridge,Q12280,bridge,down,0
Q2040905,plate bridge,Q12280,bridge,down,0
Q2104072,pontoon bridge,Q12280,bridge,down,0
Q2235510,gantry,Q12280,bridge,down,0
Q2265769,Spijkenisse's euro-bridges,Q12280,bridge,down,0
Q2297251,bridge to nowhere,Q12280,bridge,down,0
Q2463979,naviduct,Q12280,bridge,down,0
Q2502622,bicycle bridge,Q12280,bridge,down,0
Q2524758,extension bridge,Q12280,bridge,down,0
Q2525227,aircraft bridge,Q12280,bridge,down,0
Q2581192,biesbrug,Q12280,bridge,down,0
Q2718983,integral bridge,Q12280,bridge,down,0
Q2749245,Q2749245,Q12280,bridge,down,0
Q2789045,bridge in Amsterdam,Q12280,bridge,down,0
Q2953023,lift,Q12280,bridge,down,0
Q3037294,humpback bridge,Q12280,bridge,down,0
Q3396425,river bridge,Q12280,bridge,down,0
Q3396797,Q3396797,Q12280,bridge,down,0
Q3397411,fixed bridge,Q12280,bridge,down,0
Q3397526,stone bridge,Q12280,bridge,down,0
Q3397551,built-on bridge,Q12280,bridge,down,0
Q3397560,Q3397560,Q12280,bridge,down,0
Q3397572,metal bridge,Q12280,bridge,down,0
Q3397659,concrete arch bridge,Q12280,bridge,down,0
Q3397664,delta-leg bridge,Q12280,bridge,down,0
Q4114508,Q4114508,Q12280,bridge,down,0
Q4168092,culvert,Q12280,bridge,down,0
Q4206348,Q4206348,Q12280,bridge,down,0
Q4273328,MARM,Q12280,bridge,down,0
Q4273541,Q4273541,Q12280,bridge,down,0
Q4372301,Q4372301,Q12280,bridge,down,0
Q4532821,Q4532821,Q12280,bridge,down,0
Q4672689,accommodation bridge,Q12280,bridge,down,0
Q4852524,Balsa wood bridge,Q12280,bridge,down,0
Q5021896,Callender-Hamilton bridge,Q12280,bridge,down,0
Q5054107,Cattle creep,Q12280,bridge,down,0
Q5159064,concrete bridge,Q12280,bridge,down,0
Q5159065,concrete curved-chord through girder bridge,Q12280,bridge,down,0
Q5456378,bridge–tunnel,Q12280,bridge,down,0
Q6429568,konnyaku bridge,Q12280,bridge,down,0
Q7197275,pipeline bridge,Q12280,bridge,down,0
Q7446268,segmental bridge,Q12280,bridge,down,0
Q7450320,Titi,Q12280,bridge,down,0
Q7577756,spiral bridge,Q12280,bridge,down,0
Q7631667,submerged floating tunnel,Q12280,bridge,down,0
Q7635361,suicide bridge,Q12280,bridge,down,0
Q7661648,symphony bridge,Q12280,bridge,down,0
Q7814330,toll bridge,Q12280,bridge,down,0
Q7850935,tubular bridge,Q12280,bridge,down,0
Q7858339,twin bridges,Q12280,bridge,down,0
Q7883867,underwater bridge,Q12280,bridge,down,0
Q10548690,Krigsbro 5,Q12280,bridge,down,0
Q11236495,rigid-frame bridge,Q12280,bridge,down,0
Q11329192,Medium Girder Bridge,Q12280,bridge,down,0
Q11391902,Q11391902,Q12280,bridge,down,0
Q11486300,former bridge,Q12280,bridge,down,0
Q11552394,low-water crossing,Q12280,bridge,down,0
Q11883461,museum bridge,Q12280,bridge,down,0
Q12042107,Q12042107,Q12280,bridge,down,0
Q12045874,underpass,Q12280,bridge,down,0
Q12287565,Н-300,Q12280,bridge,down,0
Q12584798,bridge over railway line,Q12280,bridge,down,0
Q13134738,Q13134738,Q12280,bridge,down,0
Q13137526,Q13137526,Q12280,bridge,down,0
Q14523337,trough bridge,Q12280,bridge,down,0
Q15774553,multi-way bridge,Q12280,bridge,down,0
Q15980599,squirrel bridge,Q12280,bridge,down,0
Q17149657,bridges in Halifax,Q12280,bridge,down,0
Q18287319,Q18287319,Q12280,bridge,down,0
Q18349989,living root bridges,Q12280,bridge,down,0
Q18448960,Q18448960,Q12280,bridge,down,0
Q18615527,tram bridge,Q12280,bridge,down,0
Q19720619,breathing bridge,Q12280,bridge,down,0
Q20077706,Q20077706,Q12280,bridge,down,0
Q21494734,foreshore bridge,Q12280,bridge,down,0
Q23701378,circular bridge,Q12280,bridge,down,0
Q25105692,canopy bridge,Q12280,bridge,down,0
Q25110880,crib bridge,Q12280,bridge,down,0
Q25297630,international bridge,Q12280,bridge,down,0
Q25416764,Q25416764,Q12280,bridge,down,0
Q25422101,Bridges in Venice,Q12280,bridge,down,0
Q25556320,military bridge,Q12280,bridge,down,0
Q28976245,Tail bridges,Q12280,bridge,down,0
Q48022170,steel composite bridge,Q12280,bridge,down,0
Q56271458,Q56271458,Q12280,bridge,down,0
Q56297297,Inundation bridge,Q12280,bridge,down,0
Q61962061,flat bridge,Q12280,bridge,down,0
Q64563255,bridge crossing a specific body of water,Q12280,bridge,down,0
Q65045238,cross-sea bridge,Q12280,bridge,down,0
Q79418091,Q79418091,Q12280,bridge,down,0
Q94286150,private bridge,Q12280,bridge,down,0
Q97600293,Scissors-type bridge,Q12280,bridge,down,0
Q105501780,pedestrian and bicycle bridge,Q12280,bridge,down,0
Q108124425,Mostní galerie,Q12280,bridge,down,0
Q108733855,left bridge,Q12280,bridge,down,0
Q108733858,right bridge,Q12280,bridge,down,0
Q109606378,bamboo bridge,Q12280,bridge,down,0
Q109929206,tubular truss bridge,Q12280,bridge,down,0
Q111340191,ruined bridge,Q12280,bridge,down,0
Q112825788,two-tier bridge,Q12280,bridge,down,0
Q113866885,fauna bridge,Q12280,bridge,down,0
Q115998590,driveway bridge,Q12280,bridge,down,0
Q117089126,Temporary bridges Oranje Loper Amsterdam,Q12280,bridge,down,0
Q122394736,bridge of unknown administrator,Q12280,bridge,down,0
Q122966326,torso of a bridge,Q12280,bridge,down,0
Q123186302,brick bridge,Q12280,bridge,down,0
Q123333466,monumental bridge,Q12280,bridge,down,0
Q123470142,bar-stayed bridge,Q12280,bridge,down,0
Q123515179,Bridge decks,Q12280,bridge,down,0
Q124217218,Q124217218,Q12280,bridge,down,0
Q124694857,conveyor belt bridge,Q12280,bridge,down,0
Q125417168,Q125417168,Q12280,bridge,down,0
Q125447824,Fracture critical bridge,Q12280,bridge,down,0
Q125880404,Q125880404,Q12280,bridge,down,0
Q126960886,Q126960886,Q12280,bridge,down,0
Q131436863,covered footbridge,Q12280,bridge,down,0
Q132775026,medieval bridge,Q12280,bridge,down,0
Q132775036,romanesque bridge,Q12280,bridge,down,0
Q132775038,gothic bridge,Q12280,bridge,down,0
Q132775082,baroque bridge,Q12280,bridge,down,0
Q132775089,renaissance bridge,Q12280,bridge,down,0
Q132775140,byzantine bridge,Q12280,bridge,down,0
Q132775210,Art Nouveau bridge,Q12280,bridge,down,0
Q132775244,ottoman bridge,Q12280,bridge,down,0
Q132775289,gothic revival bridge,Q12280,bridge,down,0
Q132776236,historicist bridge,Q12280,bridge,down,0
Q132795106,neoclassical bridge,Q12280,bridge,down,0
Q132795471,mudejar bridge,Q12280,bridge,down,0
Q132796871,Art déco bridge,Q12280,bridge,down,0
Q132813282,rationalist bridge,Q12280,bridge,down,0
Q132814262,Empire style bridge,Q12280,bridge,down,0
Q132815020,herrerian bridge,Q12280,bridge,down,0
Q132815094,mannerist bridge,Q12280,bridge,down,0
Q134303786,giant bridge,Q12280,bridge,down,0
Q134703713,Q134703713,Q12280,bridge,down,0
Q135642321,Q135642321,Q12280,bridge,down,0
Q135995331,water bridge,Q12280,bridge,down,0
Q137919496,da Vinci's self supporting bridge,Q12280,bridge,down,0
Q23413,castle,Q57821,fortification,up,0
Q91312,tower house,Q23413,castle,down,0
Q91432,refuge castle,Q23413,castle,down,0
Q91717,alcazaba,Q23413,castle,down,0
Q92062,motte-and-bailey castle,Q23413,castle,down,0
Q92107,quadrangular castle,Q23413,castle,down,0
Q205393,coercion castle,Q23413,castle,down,0
Q218599,toll castle,Q23413,castle,down,0
Q332122,section castle,Q23413,castle,down,0
Q365216,Ordensburg,Q23413,castle,down,0
Q595968,hilltop castle,Q23413,castle,down,0
Q613611,alcázar,Q23413,castle,down,0
Q615810,water castle,Q23413,castle,down,0
Q1015644,deserted castle site,Q23413,castle,down,0
Q1044204,gusuku,Q23413,castle,down,0
Q1064905,concentric castle,Q23413,castle,down,0
Q1277269,imperial castle,Q23413,castle,down,0
Q1345011,Cathar castles,Q23413,castle,down,0
Q1382269,urban castle,Q23413,castle,down,0
Q1404207,rock castle,Q23413,castle,down,0
Q1462482,border fortress,Q23413,castle,down,0
Q1484801,counter-castle,Q23413,castle,down,0
Q1493394,ganerbenburg,Q23413,castle,down,0
Q1535658,tower house,Q23413,castle,down,0
Q1566644,ridge castle,Q23413,castle,down,0
Q1575478,hillside castle,Q23413,castle,down,0
Q1643843,cave castle,Q23413,castle,down,0
Q1688297,Umayyad desert castles,Q23413,castle,down,0
Q1796442,kaiserpfalz,Q23413,castle,down,0
Q1802148,landesburg,Q23413,castle,down,0
Q1970243,Lowland Castle,Q23413,castle,down,0
Q2244602,schloss country house museum,Q23413,castle,down,0
