qid,qid_label,periodo_ids,canonical_type,confidence,has_temporal,has_geographical,coverage_badge,p31_rows_count,geo_rows_count,temporal_rows_count,decision_rationale_json
Q776775,Keiō,8m57hk9w6,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,1,4,"{""qid"": {""id"": ""Q776775"", ""label"": ""Keiō""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""8m57hk9w6""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q24706"", ""label"": ""Japanese era name""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q3125096"", ""label"": ""Meiji period""}}, {""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q1325419"", ""label"": ""Genji""}}], ""temporal"": [{""property"": {""id"": ""P2348"", ""label"": ""time period""}, ""value"": {""id"": ""Q184963"", ""label"": ""Edo period""}}, {""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1865-05-01T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1868-10-22T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""8m57hk9w6""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q17"", ""label"": ""Japan""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q776775"", ""label"": ""Keiō""}, ""periodo_ids"": [""8m57hk9w6""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P2348"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q791313,Bathonian,9qtgwcdrv,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,3,"{""qid"": {""id"": ""Q791313"", ""label"": ""Bathonian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""9qtgwcdrv""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q375180"", ""label"": ""Bajocian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q764255"", ""label"": ""Callovian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q500054"", ""label"": ""Middle Jurassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-168300000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-166100000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwcdrv""}}], ""geographical"": [{""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 43.9606, 'longitude': 6.3153, 'altitude': None, 'precision': 0.0001, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q142"", ""label"": ""France""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q791313"", ""label"": ""Bathonian""}, ""periodo_ids"": [""9qtgwcdrv""], ""property_ids"": [""P155"", ""P156"", ""P17"", ""P31"", ""P361"", ""P580"", ""P582"", ""P625"", ""P9350""]}]}"
Q843329,Valanginian,9qtgwdxkh,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q843329"", ""label"": ""Valanginian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgwdxkh""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q663355"", ""label"": ""Berriasian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q734179"", ""label"": ""Hauterivian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q752187"", ""label"": ""Early Cretaceous""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-139800000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-132900000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwdxkh""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q843329"", ""label"": ""Valanginian""}, ""periodo_ids"": [""9qtgwdxkh""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P9350""]}]}"
Q8663,Korean War,6c6g3gspp,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,10,3,"{""qid"": {""id"": ""Q8663"", ""label"": ""Korean War""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3gspp""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q198"", ""label"": ""war""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q8683"", ""label"": ""Cold War""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1950-06-25T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1953-07-27T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3gspp""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q52052"", ""label"": ""Korea Strait""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q27092"", ""label"": ""Sea of Japan""}}, {""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q483134"", ""label"": ""Korean Peninsula""}}, {""property"": {""id"": ""P706"", ""label"": ""located in/on physical feature""}, ""value"": {""id"": ""Q483134"", ""label"": ""Korean Peninsula""}}, {""property"": {""id"": ""P706"", ""label"": ""located in/on physical feature""}, ""value"": {""id"": ""Q37960"", ""label"": ""Yellow Sea""}}, {""property"": {""id"": ""P706"", ""label"": ""located in/on physical feature""}, ""value"": {""id"": ""Q27092"", ""label"": ""Sea of Japan""}}, {""property"": {""id"": ""P706"", ""label"": ""located in/on physical feature""}, ""value"": {""id"": ""Q52052"", ""label"": ""Korea Strait""}}, {""property"": {""id"": ""P706"", ""label"": ""located in/on physical feature""}, ""value"": {""id"": ""Q1060616"", ""label"": ""China–North Korea border""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q423"", ""label"": ""North Korea""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q884"", ""label"": ""South Korea""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q8663"", ""label"": ""Korean War""}, ""periodo_ids"": [""6c6g3gspp""], ""property_ids"": [""P17"", ""P276"", ""P31"", ""P361"", ""P580"", ""P582"", ""P706"", ""P9350""]}]}"
Q8690,Cultural Revolution,6c6g3bsbt,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,3,1,3,"{""qid"": {""id"": ""Q8690"", ""label"": ""Cultural Revolution""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g3bsbt""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q10931"", ""label"": ""revolution""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q119328980"", ""label"": ""cultural revolution""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q5193493"", ""label"": ""culture change""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1966-05-16T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1976-10-06T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g3bsbt""}}], ""geographical"": [{""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q148"", ""label"": ""People's Republic of China""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q8690"", ""label"": ""Cultural Revolution""}, ""periodo_ids"": [""6c6g3bsbt""], ""property_ids"": [""P17"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q911869,Sinemurian,9qtgwgbxh,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,2,3,"{""qid"": {""id"": ""Q911869"", ""label"": ""Sinemurian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""9qtgwgbxh""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q633834"", ""label"": ""Hettangian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q540479"", ""label"": ""Pliensbachian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q284787"", ""label"": ""Early Jurassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-199300000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-190800000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgwgbxh""}}], ""geographical"": [{""property"": {""id"": ""P625"", ""label"": ""coordinate location""}, ""value"": {""id"": null, ""label"": ""{'latitude': 51.19083333333333, 'longitude': -3.236388888888889, 'altitude': None, 'precision': 0.0002777777777777778, 'globe': 'http://www.wikidata.org/entity/Q2'}""}}, {""property"": {""id"": ""P7153"", ""label"": ""significant place""}, ""value"": {""id"": ""Q2411043"", ""label"": ""East Quantoxhead""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q911869"", ""label"": ""Sinemurian""}, ""periodo_ids"": [""9qtgwgbxh""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P625"", ""P7153"", ""P9350""]}]}"
Q914363,Toarcian,9qtgww5hb,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,2,1,3,"{""qid"": {""id"": ""Q914363"", ""label"": ""Toarcian""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""9qtgww5hb""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q540479"", ""label"": ""Pliensbachian""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q300887"", ""label"": ""Aalenian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1123245"", ""label"": ""stage""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q568683"", ""label"": ""age""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q284787"", ""label"": ""Early Jurassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-182700000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-174100000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgww5hb""}}], ""geographical"": [{""property"": {""id"": ""P7153"", ""label"": ""significant place""}, ""value"": {""id"": ""Q941967"", ""label"": ""Peniche""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q914363"", ""label"": ""Toarcian""}, ""periodo_ids"": [""9qtgww5hb""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P580"", ""P582"", ""P7153"", ""P9350""]}]}"
Q917293,Late Triassic,9qtgw6h9p,UNRESOLVED_FOR_SCA,0.00,true,false,silver,2,0,3,"{""qid"": {""id"": ""Q917293"", ""label"": ""Late Triassic""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""9qtgw6h9p""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P155"", ""label"": ""follows""}, ""value"": {""id"": ""Q929395"", ""label"": ""Middle Triassic""}}, {""property"": {""id"": ""P156"", ""label"": ""followed by""}, ""value"": {""id"": ""Q284787"", ""label"": ""Early Jurassic""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q530828"", ""label"": ""Rhaetian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q1080207"", ""label"": ""Norian""}}, {""property"": {""id"": ""P527"", ""label"": ""has part(s)""}, ""value"": {""id"": ""Q911899"", ""label"": ""Carnian""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q312468"", ""label"": ""series""}}, {""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q754897"", ""label"": ""epoch""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q47158"", ""label"": ""Triassic""}}, {""property"": {""id"": ""P361"", ""label"": ""part of""}, ""value"": {""id"": ""Q63463770"", ""label"": ""ICS Standard Global Chronostratigraphic (Geochronologic) Scale""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=-237000000-00-00T00:00:00Z;precision=3""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=-201300000-00-00T00:00:00Z;precision=4""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""9qtgw6h9p""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q917293"", ""label"": ""Late Triassic""}, ""periodo_ids"": [""9qtgw6h9p""], ""property_ids"": [""P155"", ""P156"", ""P31"", ""P361"", ""P527"", ""P580"", ""P582"", ""P9350""]}]}"
Q94080,Time of Troubles,6c6g383b7,UNRESOLVED_FOR_SCA,0.00,true,false,silver,1,0,3,"{""qid"": {""id"": ""Q94080"", ""label"": ""Time of Troubles""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""silver""}, ""periodo_ids"": [""6c6g383b7""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q11514315"", ""label"": ""historical period""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1598-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1613-00-00T00:00:00Z;precision=9""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g383b7""}}], ""geographical"": []}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": false}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q94080"", ""label"": ""Time of Troubles""}, ""periodo_ids"": [""6c6g383b7""], ""property_ids"": [""P31"", ""P580"", ""P582"", ""P9350""]}]}"
Q952881,Second French intervention in Mexico,6c6g34nfc,UNRESOLVED_FOR_SCA,0.00,true,true,gold_star,1,2,3,"{""qid"": {""id"": ""Q952881"", ""label"": ""Second French intervention in Mexico""}, ""decision"": {""canonical_type"": ""UNRESOLVED_FOR_SCA"", ""confidence"": 0.0, ""vote_scores"": {}, ""coverage_badge"": ""gold_star""}, ""periodo_ids"": [""6c6g34nfc""], ""property_groups"": {""hierarchy"": [{""property"": {""id"": ""P31"", ""label"": ""instance of""}, ""value"": {""id"": ""Q1168287"", ""label"": ""intervention""}}], ""temporal"": [{""property"": {""id"": ""P580"", ""label"": ""start time""}, ""value"": {""id"": null, ""label"": ""time=+1861-12-08T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P582"", ""label"": ""end time""}, ""value"": {""id"": null, ""label"": ""time=+1867-06-21T00:00:00Z;precision=11""}}, {""property"": {""id"": ""P9350"", ""label"": ""PeriodO period ID""}, ""value"": {""id"": null, ""label"": ""6c6g34nfc""}}], ""geographical"": [{""property"": {""id"": ""P276"", ""label"": ""location""}, ""value"": {""id"": ""Q96"", ""label"": ""Mexico""}}, {""property"": {""id"": ""P17"", ""label"": ""country""}, ""value"": {""id"": ""Q96"", ""label"": ""Mexico""}}]}, ""coverage_flags"": {""has_temporal"": true, ""has_geographical"": true}, ""evidence"": [{""kind"": ""extraction_only"", ""message"": ""Deterministic type mapping disabled. Route to SCA adjudication."", ""qid"": {""id"": ""Q952881"", ""label"": ""Second French intervention in Mexico""}, ""periodo_ids"": [""6c6g34nfc""], ""property_ids"": [""P17"", ""P276"", ""P31"", ""P580"", ""P582"", ""P9350""]}]}"
